Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
HoneyBunny,ZETA DIVISION Academy,0.775,202.194,0.783,122.143,0.563,0.686,0.122,0.169,0.157,108.0,https://www.vlr.gg/player/49906/honeybunny?timespan=90d,0.82,0.82
KillAA,ZETA DIVISION Academy,0.618,135.333,0.54,82.011,0.566,0.473,0.259,0.055,0.141,108.0,https://www.vlr.gg/player/40738/killaa?timespan=90d,0.955,0.84
iluri,MOUZ,1.001,181.465,1.024,117.9,0.745,0.642,0.377,0.055,0.062,524.0,https://www.vlr.gg/player/3674/iluri?timespan=90d,0.96,0.884
Obnoks,MOUZ,1.119,211.856,1.196,136.926,0.758,0.766,0.365,0.072,0.061,692.0,https://www.vlr.gg/player/3753/obnoks?timespan=90d,0.965,0.882
Fizzy,MOUZ,1.187,227.25,1.329,142.966,0.747,0.816,0.281,0.155,0.076,486.0,https://www.vlr.gg/player/7660/fizzy?timespan=90d,0.951,0.905
KUNDIKUNDI,MOUZ,0.842,175.765,0.834,105.041,0.683,0.572,0.377,0.058,0.137,66.0,https://www.vlr.gg/player/1363/kundikundi?timespan=90d,0.966,0.889
keisu,BLUE BEES.ESP,0.916,214.998,0.953,137.589,0.634,0.739,0.17,0.155,0.243,288.0,https://www.vlr.gg/player/49681/keisu?timespan=90d,0.955,0.84
Lafura,BLUE BEES.ESP,1.016,217.642,1.04,147.419,0.66,0.768,0.193,0.105,0.084,288.0,https://www.vlr.gg/player/32823/lafura?timespan=90d,0.955,0.84
Zan,BLUE BEES.ESP,0.925,182.222,0.824,116.347,0.692,0.629,0.526,0.092,0.101,288.0,https://www.vlr.gg/player/17091/zan?timespan=90d,0.955,0.84
e9Lair,BLUE BEES.ESP,0.95,170.764,0.865,117.772,0.667,0.579,0.286,0.055,0.062,288.0,https://www.vlr.gg/player/34705/e9lair?timespan=90d,0.955,0.84
kenmohororo,BLUE BEES.ESP,1.027,190.842,0.936,120.962,0.703,0.66,0.435,0.068,0.043,288.0,https://www.vlr.gg/player/2508/kenmohororo?timespan=90d,0.959,0.855
Pr0digy,Rapid Lofi,0.925,213.268,0.924,143.748,0.673,0.738,0.266,0.149,0.144,478.0,https://www.vlr.gg/player/44149/pr0digy?timespan=90d,0.974,0.874
gin,Rapid Lofi,0.872,196.464,0.886,127.338,0.699,0.701,0.162,0.166,0.161,289.0,https://www.vlr.gg/player/14254/gin?timespan=90d,0.975,0.884
PuzzDn,吳恩熙瓜汁,0.41,131.0,0.39,84.6,0.43,0.39,0.14,0.04,0.14,28.0,https://www.vlr.gg/player/49921/puzzdn?timespan=90d,0.82,0.82
X1ao3oヅ,吳恩熙瓜汁,0.148,71.214,0.251,42.654,0.353,0.251,0.0,0.07,0.246,28.0,https://www.vlr.gg/player/49922/x1ao3o?timespan=90d,0.82,0.82
Lone1y,吳恩熙瓜汁,0.408,108.643,0.284,84.439,0.391,0.284,0.177,0.0,0.038,28.0,https://www.vlr.gg/player/49923/lone1y?timespan=90d,0.82,0.82
XUAN,吳恩熙瓜汁,0.428,106.143,0.337,69.371,0.321,0.321,0.075,0.0,0.107,28.0,https://www.vlr.gg/player/49924/xuan?timespan=90d,0.82,0.82
吳恩希,吳恩熙瓜汁,0.264,102.071,0.3,63.071,0.284,0.284,0.07,0.07,0.288,28.0,https://www.vlr.gg/player/49925/?timespan=90d,0.82,0.82
FYRR73,把牛變成鱒魚,0.952,181.653,0.924,122.441,0.649,0.58,0.374,0.03,0.045,202.0,https://www.vlr.gg/player/34160/fyrr73?timespan=90d,0.955,0.73
YanLi,把牛變成鱒魚,1.085,208.706,1.095,141.907,0.748,0.739,0.372,0.078,0.049,270.0,https://www.vlr.gg/player/37673/yanli?timespan=90d,0.961,0.77
Ra1ny,把牛變成鱒魚,1.134,205.012,1.181,139.712,0.752,0.752,0.274,0.059,0.058,202.0,https://www.vlr.gg/player/1906/ra1ny?timespan=90d,0.972,0.818
桃園奈々生,把牛變成鱒魚,0.871,196.843,0.907,129.58,0.728,0.684,0.208,0.195,0.214,202.0,https://www.vlr.gg/player/49989/?timespan=90d,0.82,0.82
ChiaWei,把牛變成鱒魚,1.217,243.647,1.284,152.774,0.693,0.864,0.247,0.142,0.112,170.0,https://www.vlr.gg/player/14928/chiawei?timespan=90d,0.961,0.776
GoodSon,把牛變成鱒魚,1.99,398.0,2.39,261.4,0.81,1.34,0.25,0.38,0.06,32.0,https://www.vlr.gg/player/49988/goodson?timespan=90d,0.82,0.82
Juzo Suzuya,Veterans,1.034,213.728,1.056,141.324,0.709,0.74,0.233,0.07,0.098,432.0,https://www.vlr.gg/player/49524/juzo-suzuya?timespan=90d,0.82,0.82
Bumble,Veterans,1.145,233.592,1.167,156.635,0.722,0.809,0.281,0.084,0.079,432.0,https://www.vlr.gg/player/44146/bumble?timespan=90d,0.82,0.82
Brinicle,Veterans,0.909,188.444,0.861,120.87,0.717,0.624,0.387,0.089,0.095,373.0,https://www.vlr.gg/player/14205/brinicle?timespan=90d,0.82,0.82
Maybe,Veterans,0.982,229.788,1.04,150.534,0.667,0.81,0.177,0.192,0.172,398.0,https://www.vlr.gg/player/23028/maybe?timespan=90d,0.82,0.82
SinS,Veterans,0.965,180.82,0.953,118.739,0.728,0.648,0.414,0.061,0.085,432.0,https://www.vlr.gg/player/44148/sins?timespan=90d,0.82,0.82
Fivm,nobody in Paris,1.077,198.949,1.065,128.722,0.74,0.693,0.366,0.081,0.081,503.0,https://www.vlr.gg/player/40499/fivm?timespan=90d,0.955,0.825
Huntr,club penguin,1.006,183.0,1.031,113.318,0.705,0.729,0.387,0.044,0.158,44.0,https://www.vlr.gg/player/15961/huntr?timespan=90d,0.82,0.82
pyua,BarackObamaPizza,0.865,161.765,0.797,110.919,0.667,0.545,0.315,0.083,0.12,255.0,https://www.vlr.gg/player/1773/pyua?timespan=90d,0.955,0.76
fusion,club penguin,1.13,223.161,1.124,146.165,0.741,0.778,0.313,0.07,0.065,255.0,https://www.vlr.gg/player/44691/fusion?timespan=90d,0.955,0.76
Zetik,club penguin,0.965,173.364,0.804,110.609,0.684,0.592,0.409,0.067,0.0,44.0,https://www.vlr.gg/player/14348/zetik?timespan=90d,0.82,0.82
oj,club penguin,0.912,180.469,0.845,122.741,0.734,0.585,0.329,0.082,0.101,211.0,https://www.vlr.gg/player/1775/oj?timespan=90d,0.955,0.76
Mundy,club penguin,1.082,241.783,1.115,161.073,0.694,0.836,0.218,0.164,0.125,211.0,https://www.vlr.gg/player/2597/mundy?timespan=90d,0.955,0.76
wodz,club penguin,1.048,224.089,1.064,148.157,0.7,0.774,0.31,0.119,0.11,255.0,https://www.vlr.gg/player/33920/wodz?timespan=90d,0.955,0.76
pAura,S2G Esports,0.52,141.5,0.54,95.7,0.42,0.45,0.12,0.09,0.27,33.0,https://www.vlr.gg/player/569/paura?timespan=90d,0.972,0.953
reazy,S2G Esports,1.087,219.589,1.083,147.579,0.683,0.763,0.255,0.099,0.083,129.0,https://www.vlr.gg/player/10146/reazy?timespan=90d,0.962,0.942
batujnax,S2G Esports,1.017,193.966,0.951,127.807,0.742,0.642,0.529,0.03,0.098,177.0,https://www.vlr.gg/player/18615/batujnax?timespan=90d,0.955,0.915
Patrui,S2G Esports,0.96,176.2,1.0,122.0,0.71,0.64,0.14,0.08,0.06,96.0,https://www.vlr.gg/player/11531/patrui?timespan=90d,0.952,0.925
123,Reckoning Esports,1.169,256.094,1.19,170.383,0.73,0.89,0.27,0.146,0.11,600.0,https://www.vlr.gg/player/40912/123?timespan=90d,0.955,0.75
kibojn,Reckoning Esports,1.068,194.261,1.088,120.482,0.731,0.714,0.407,0.057,0.064,477.0,https://www.vlr.gg/player/19231/kibojn?timespan=90d,0.82,0.82
Mojo,Reckoning Esports,0.813,164.76,0.762,107.893,0.684,0.547,0.4,0.06,0.113,454.0,https://www.vlr.gg/player/8156/mojo?timespan=90d,0.978,0.912
Deadly10,Reckoning Esports,1.046,226.463,1.044,145.174,0.707,0.79,0.206,0.189,0.185,681.0,https://www.vlr.gg/player/18702/deadly10?timespan=90d,0.982,0.921
ghostxD,Reckoning Esports,0.857,166.205,0.854,111.09,0.657,0.59,0.257,0.064,0.055,454.0,https://www.vlr.gg/player/48426/ghostxd?timespan=90d,0.82,0.82
sw,THE 7,1.038,206.161,1.082,134.827,0.684,0.742,0.294,0.1,0.106,651.0,https://www.vlr.gg/player/25858/sw?timespan=90d,0.957,0.919
tkzin,THE 7,0.999,223.69,1.036,147.472,0.704,0.779,0.206,0.188,0.216,602.0,https://www.vlr.gg/player/41224/tkzin?timespan=90d,0.961,0.933
shion,THE 7,1.02,186.37,0.961,123.423,0.731,0.636,0.413,0.073,0.06,525.0,https://www.vlr.gg/player/1578/shion?timespan=90d,0.966,0.929
pollo,THE 7,0.964,192.699,1.004,129.207,0.682,0.69,0.176,0.07,0.076,525.0,https://www.vlr.gg/player/2486/pollo?timespan=90d,0.966,0.927
prince,THE 7,0.973,183.603,0.967,123.563,0.709,0.649,0.234,0.069,0.046,525.0,https://www.vlr.gg/player/5722/prince?timespan=90d,0.966,0.928
Yii,TUMT Orcinus,0.622,131.486,0.598,93.967,0.668,0.473,0.279,0.057,0.083,72.0,https://www.vlr.gg/player/49917/yii?timespan=90d,0.82,0.82
xiaoxia,TUMT Orcinus,0.881,191.25,0.927,131.614,0.558,0.697,0.071,0.097,0.182,72.0,https://www.vlr.gg/player/49982/xiaoxia?timespan=90d,0.82,0.82
MiuMiuKK,TUMT Orcinus,1.139,224.444,1.136,153.488,0.682,0.764,0.223,0.055,0.041,72.0,https://www.vlr.gg/player/49983/miumiukk?timespan=90d,0.82,0.82
Spectre,TUMT Orcinus,0.782,170.333,0.777,110.842,0.657,0.57,0.238,0.085,0.21,72.0,https://www.vlr.gg/player/49980/spectre?timespan=90d,0.82,0.82
Nightmare,TUMT Orcinus,1.129,222.438,1.141,143.233,0.638,0.79,0.167,0.109,0.082,72.0,https://www.vlr.gg/player/49981/nightmare?timespan=90d,0.82,0.82
以为我挽留你结局就会改变,MYDunWaaAChu,0.3,86.0,0.24,48.5,0.47,0.22,0.22,0.0,0.13,32.0,https://www.vlr.gg/player/49984/?timespan=90d,0.82,0.82
魔法貓咪,MYDunWaaAChu,0.263,73.844,0.254,51.775,0.376,0.222,0.222,0.0,0.251,32.0,https://www.vlr.gg/player/49985/?timespan=90d,0.82,0.82
Aaashire,MYDunWaaAChu,1.129,252.062,1.034,157.931,0.5,0.844,0.128,0.19,0.093,32.0,https://www.vlr.gg/player/49918/aaashire?timespan=90d,0.82,0.82
我拥有钢铁般的意志,MYDunWaaAChu,0.836,212.5,0.825,136.122,0.594,0.683,0.065,0.065,0.126,32.0,https://www.vlr.gg/player/49986/?timespan=90d,0.82,0.82
John weak,MYDunWaaAChu,0.282,83.156,0.358,55.844,0.376,0.281,0.128,0.0,0.156,32.0,https://www.vlr.gg/player/49987/john-weak?timespan=90d,0.82,0.82
ALEKSANDAR,QoR,1.056,196.507,1.138,131.635,0.731,0.739,0.141,0.083,0.07,930.0,https://www.vlr.gg/player/1120/aleksandar?timespan=90d,0.902,0.93
nerve,QoR,1.094,203.752,1.065,132.21,0.749,0.704,0.464,0.07,0.073,1183.0,https://www.vlr.gg/player/754/nerve?timespan=90d,0.898,0.93
snarly,QoR,0.998,192.628,1.037,125.912,0.746,0.68,0.371,0.093,0.101,1890.0,https://www.vlr.gg/player/21878/snarly?timespan=90d,0.925,0.93
Logan,QoR,1.077,213.519,1.076,144.529,0.752,0.724,0.333,0.089,0.068,2079.0,https://www.vlr.gg/player/5093/logan?timespan=90d,0.908,0.93
WANHEDA,Dudes,0.771,148.613,0.767,103.413,0.764,0.494,0.311,0.032,0.056,232.0,https://www.vlr.gg/player/2833/wanheda?timespan=90d,0.85,0.85
siJk,Dudes,1.083,196.37,1.139,124.574,0.763,0.706,0.48,0.077,0.073,232.0,https://www.vlr.gg/player/4167/sijk?timespan=90d,0.85,0.85
drepeex,Dudes,1.104,232.219,1.302,146.729,0.662,0.859,0.147,0.153,0.112,247.0,https://www.vlr.gg/player/36756/drepeex?timespan=90d,0.85,0.85
stonezy,Dudes,1.544,305.672,1.813,192.513,0.825,1.091,0.191,0.278,0.082,232.0,https://www.vlr.gg/player/33731/stonezy?timespan=90d,0.85,0.85
oli,Dudes,1.135,197.076,1.206,134.435,0.747,0.715,0.325,0.085,0.05,349.0,https://www.vlr.gg/player/16278/oli?timespan=90d,0.85,0.85
Kozok,Szach Mat,1.134,195.207,1.189,128.596,0.779,0.678,0.379,0.063,0.069,565.0,https://www.vlr.gg/player/10448/kozok?timespan=90d,0.85,0.85
Czester,Szach Mat,1.227,237.526,1.359,148.872,0.817,0.874,0.365,0.113,0.105,481.0,https://www.vlr.gg/player/36748/czester?timespan=90d,0.85,0.85
msh,Szach Mat,1.199,243.557,1.545,158.833,0.735,0.89,0.193,0.108,0.09,246.0,https://www.vlr.gg/player/37840/msh?timespan=90d,0.85,0.85
demek,Szach Mat,1.215,254.279,1.412,157.283,0.767,0.892,0.217,0.215,0.141,481.0,https://www.vlr.gg/player/9556/demek?timespan=90d,0.85,0.85
Szalony,Szach Mat,1.105,214.592,1.26,141.67,0.756,0.768,0.227,0.097,0.082,277.0,https://www.vlr.gg/player/19505/szalony?timespan=90d,0.85,0.85
NeFi,Szach Mat,1.152,192.172,1.191,123.503,0.803,0.677,0.499,0.066,0.053,481.0,https://www.vlr.gg/player/9557/nefi?timespan=90d,0.85,0.85
YAYAX,Zerance,0.837,171.778,0.874,114.053,0.78,0.624,0.443,0.067,0.135,45.0,https://www.vlr.gg/player/16345/yayax?timespan=90d,0.961,0.909
thebigfiz,Zerance,1.456,240.711,1.681,161.962,0.821,0.89,0.31,0.044,0.044,45.0,https://www.vlr.gg/player/2098/thebigfiz?timespan=90d,0.967,0.925
Babax,Zerance,0.958,190.733,1.06,127.718,0.776,0.692,0.245,0.116,0.108,45.0,https://www.vlr.gg/player/3563/babax?timespan=90d,0.957,0.902
Ooriime,Zerance,0.94,196.578,0.997,124.742,0.688,0.734,0.426,0.07,0.116,45.0,https://www.vlr.gg/player/2620/ooriime?timespan=90d,0.961,0.912
lux9,Zerance,1.388,314.4,1.604,198.096,0.734,1.116,0.093,0.247,0.07,45.0,https://www.vlr.gg/player/14612/lux9?timespan=90d,0.927,0.909
Zoestol,Blue Otter,1.04,195.431,1.042,123.554,0.753,0.68,0.448,0.091,0.087,2096.0,https://www.vlr.gg/player/11696/zoestol?timespan=90d,0.926,0.93
Bob,Blue Otter,1.159,241.784,1.275,156.489,0.73,0.867,0.233,0.182,0.129,1865.0,https://www.vlr.gg/player/873/bob?timespan=90d,0.923,0.93
zeek,Blue Otter,1.002,197.961,1.03,124.601,0.746,0.704,0.414,0.084,0.089,2114.0,https://www.vlr.gg/player/26848/zeek?timespan=90d,0.903,0.93
Shondex,Blue Otter,1.153,217.572,1.301,146.739,0.734,0.816,0.214,0.083,0.068,1671.0,https://www.vlr.gg/player/25902/shondex?timespan=90d,0.903,0.93
welyy,Blue Otter,1.212,213.174,1.205,145.663,0.753,0.714,0.401,0.077,0.064,1768.0,https://www.vlr.gg/player/16671/welyy?timespan=90d,0.861,0.936
Zeke,Blue Otter,0.619,125.053,0.582,83.761,0.607,0.429,0.228,0.009,0.03,114.0,https://www.vlr.gg/player/31575/zeke?timespan=90d,0.87,0.93
CyderX,Eternal Fire,0.916,160.808,0.903,116.079,0.676,0.586,0.223,0.043,0.067,429.0,https://www.vlr.gg/player/10163/cyderx?timespan=90d,0.958,0.937
Izzy,Eternal Fire,1.114,224.077,1.198,145.563,0.68,0.807,0.158,0.186,0.142,429.0,https://www.vlr.gg/player/10160/izzy?timespan=90d,0.959,0.929
QutionerX,Eternal Fire,0.89,208.131,0.974,138.33,0.677,0.754,0.182,0.149,0.171,429.0,https://www.vlr.gg/player/10161/qutionerx?timespan=90d,0.984,0.976
Anima,Eternal Fire,1.042,187.725,1.017,128.814,0.749,0.66,0.455,0.036,0.04,429.0,https://www.vlr.gg/player/12774/anima?timespan=90d,0.951,0.929
Brave,Eternal Fire,0.981,204.746,0.957,129.959,0.73,0.692,0.386,0.087,0.076,429.0,https://www.vlr.gg/player/8041/brave?timespan=90d,0.985,0.974
YOME,DRX Changers,0.613,121.0,0.568,77.517,0.692,0.442,0.392,0.058,0.058,120.0,https://www.vlr.gg/player/29269/yome?timespan=90d,0.3,1.0
Ache,DRX Changers,0.61,121.157,0.613,82.393,0.622,0.417,0.14,0.043,0.059,120.0,https://www.vlr.gg/player/43037/ache?timespan=90d,0.3,1.0
IFlySausages,Primordials,0.71,170.3,0.59,117.3,0.65,0.5,0.35,0.11,0.07,54.0,https://www.vlr.gg/player/36681/iflysausages?timespan=90d,0.82,0.82
Micera,Team Micera,0.61,138.0,0.53,88.7,0.56,0.44,0.06,0.0,0.06,18.0,https://www.vlr.gg/player/50056/micera?timespan=90d,0.82,0.82
einzuri,Team Micera,0.19,35.0,0.13,24.1,0.33,0.11,0.22,0.0,0.22,18.0,https://www.vlr.gg/player/50057/einzuri?timespan=90d,0.82,0.82
ZesBeeW,Rival Esports,1.321,248.973,1.485,165.367,0.836,0.899,0.379,0.14,0.09,147.0,https://www.vlr.gg/player/2380/zesbeew?timespan=90d,0.979,0.893
oyasumii,Team Micera,1.1,200.0,0.93,130.3,0.89,0.72,0.39,0.0,0.11,18.0,https://www.vlr.gg/player/50058/oyasumii?timespan=90d,0.82,0.82
str1keR,Al-Qadsiah Esports,0.979,223.927,1.014,149.03,0.665,0.784,0.207,0.161,0.156,908.0,https://www.vlr.gg/player/7286/str1ker?timespan=90d,0.955,0.813
Avvix,Al-Qadsiah Esports,1.156,210.914,1.177,145.628,0.733,0.763,0.278,0.059,0.069,908.0,https://www.vlr.gg/player/33464/avvix?timespan=90d,0.955,0.812
Elixllo,Al-Qadsiah Esports,1.013,198.677,1.029,133.97,0.706,0.717,0.206,0.099,0.086,908.0,https://www.vlr.gg/player/27316/elixllo?timespan=90d,0.955,0.812
Winteryrook,Al-Qadsiah Esports,0.983,206.245,0.962,132.241,0.693,0.696,0.373,0.105,0.132,634.0,https://www.vlr.gg/player/3807/winteryrook?timespan=90d,0.958,0.808
Flowy,Al-Qadsiah Esports,0.923,183.228,0.871,120.754,0.71,0.605,0.46,0.069,0.071,274.0,https://www.vlr.gg/player/36069/flowy?timespan=90d,0.955,0.817
chloric,Maryville University,1.095,201.643,1.103,136.466,0.739,0.692,0.326,0.083,0.071,1404.0,https://www.vlr.gg/player/15639/chloric?timespan=90d,0.908,0.93
renz,Maryville University,1.105,237.592,1.161,155.541,0.726,0.835,0.249,0.165,0.123,1440.0,https://www.vlr.gg/player/2119/renz?timespan=90d,0.908,0.93
Wildfire,Maryville University,1.004,183.757,0.96,123.556,0.73,0.641,0.382,0.062,0.067,1097.0,https://www.vlr.gg/player/6642/wildfire?timespan=90d,0.909,0.93
Ange,Maryville University,1.05,204.714,1.002,130.601,0.742,0.69,0.471,0.099,0.096,781.0,https://www.vlr.gg/player/766/ange?timespan=90d,0.872,0.93
geeza,Maryville University,0.975,206.475,1.039,138.137,0.698,0.733,0.186,0.095,0.124,1216.0,https://www.vlr.gg/player/12932/geeza?timespan=90d,0.766,0.93
nathan,Awaken Militia,0.991,167.964,0.91,111.327,0.71,0.586,0.416,0.083,0.053,295.0,https://www.vlr.gg/player/16676/nathan?timespan=90d,0.87,0.93
Boomy,Awaken Militia,1.149,244.088,1.203,157.172,0.729,0.857,0.247,0.161,0.13,1597.0,https://www.vlr.gg/player/47852/boomy?timespan=90d,0.887,0.93
lyrical,Awaken Militia,1.076,209.518,1.043,138.638,0.732,0.707,0.333,0.086,0.072,1271.0,https://www.vlr.gg/player/46238/lyrical?timespan=90d,0.887,0.93
merge,Awaken Militia,0.773,151.345,0.685,100.71,0.668,0.496,0.358,0.052,0.082,834.0,https://www.vlr.gg/player/29882/merge?timespan=90d,0.887,0.93
rise,zZz,1.1,189.389,1.228,122.421,0.731,0.671,0.399,0.069,0.059,301.0,https://www.vlr.gg/player/5149/rise?timespan=90d,0.407,0.995
bunnybee,Fisher Fruit,0.852,206.58,0.912,133.554,0.587,0.733,0.144,0.163,0.207,317.0,https://www.vlr.gg/player/25246/bunnybee?timespan=90d,0.401,1.0
avery,oomfies,1.267,210.87,1.497,137.374,0.797,0.778,0.422,0.061,0.049,500.0,https://www.vlr.gg/player/17950/avery?timespan=90d,0.3,1.0
Jaf,Wintermint,1.218,239.917,1.361,149.712,0.753,0.865,0.379,0.104,0.063,193.0,https://www.vlr.gg/player/10403/jaf?timespan=90d,0.965,0.901
Mot1on,Wintermint,1.231,209.233,1.289,137.534,0.81,0.755,0.439,0.04,0.02,419.0,https://www.vlr.gg/player/15384/mot1on?timespan=90d,0.85,0.85
KnightVoice,Wintermint,1.164,205.744,1.142,136.512,0.775,0.739,0.391,0.092,0.039,275.0,https://www.vlr.gg/player/2096/knightvoice?timespan=90d,0.85,0.85
Limpe,Wintermint,0.933,206.31,1.02,137.099,0.689,0.719,0.184,0.14,0.144,419.0,https://www.vlr.gg/player/12103/limpe?timespan=90d,0.85,0.85
maik,Wintermint,0.977,215.656,1.041,141.196,0.682,0.764,0.187,0.183,0.164,479.0,https://www.vlr.gg/player/16436/maik?timespan=90d,0.85,0.85
Haby,CSU,0.808,176.634,0.68,111.417,0.71,0.584,0.39,0.071,0.122,41.0,https://www.vlr.gg/player/49993/haby?timespan=90d,0.82,0.82
Noelowo,CSU,0.949,181.805,0.86,113.024,0.659,0.634,0.34,0.027,0.027,41.0,https://www.vlr.gg/player/49994/noelowo?timespan=90d,0.82,0.82
沒心情,CSU,0.936,240.0,0.843,158.373,0.732,0.755,0.515,0.075,0.146,41.0,https://www.vlr.gg/player/49995/?timespan=90d,0.82,0.82
Bulang,CSU,0.8,170.0,0.81,126.1,0.56,0.61,0.07,0.02,0.22,41.0,https://www.vlr.gg/player/42988/bulang?timespan=90d,0.82,0.82
rzk,CSU,0.74,173.0,0.66,120.8,0.68,0.56,0.2,0.17,0.12,41.0,https://www.vlr.gg/player/42989/rzk?timespan=90d,0.82,0.82
Chay,Delight,1.11,213.702,1.097,140.844,0.745,0.744,0.4,0.103,0.093,344.0,https://www.vlr.gg/player/31845/chay?timespan=90d,0.889,0.856
Luca,Delight,1.056,192.643,1.074,125.699,0.737,0.696,0.346,0.064,0.071,344.0,https://www.vlr.gg/player/37393/luca?timespan=90d,0.955,0.84
MeatPieN,Delight,1.058,223.483,1.024,144.736,0.693,0.758,0.348,0.099,0.11,290.0,https://www.vlr.gg/player/34760/meatpien?timespan=90d,0.955,0.84
g4ll,Delight,0.981,213.078,1.008,135.806,0.698,0.748,0.25,0.148,0.157,344.0,https://www.vlr.gg/player/45852/g4ll?timespan=90d,0.955,0.84
R1va,Delight,0.896,177.402,0.891,118.332,0.7,0.611,0.263,0.08,0.067,344.0,https://www.vlr.gg/player/45853/r1va?timespan=90d,0.955,0.84
flora,REVE RISE MAX,1.141,222.028,1.167,149.938,0.715,0.802,0.259,0.128,0.095,344.0,https://www.vlr.gg/player/47482/flora?timespan=90d,0.955,0.84
Ginilson,Agropesca Jacare,0.916,189.14,0.91,125.459,0.67,0.646,0.235,0.106,0.111,351.0,https://www.vlr.gg/player/6222/ginilson?timespan=90d,0.939,0.9
bruninej,Agropesca Jacare,1.107,215.574,1.115,144.297,0.758,0.774,0.328,0.153,0.13,225.0,https://www.vlr.gg/player/16620/bruninej?timespan=90d,0.923,0.9
Loweed,Agropesca Jacare,1.014,190.56,1.004,126.627,0.76,0.669,0.402,0.079,0.071,371.0,https://www.vlr.gg/player/8896/loweed?timespan=90d,0.937,0.9
RND,TotalePRO,0.856,199.116,0.891,131.632,0.705,0.674,0.19,0.137,0.176,225.0,https://www.vlr.gg/player/1999/rnd?timespan=90d,0.965,0.927
duhT,Agropesca Jacare,1.195,211.685,1.147,140.327,0.796,0.727,0.439,0.062,0.041,351.0,https://www.vlr.gg/player/5342/duht?timespan=90d,0.944,0.906
ValdyN,Alter Ego,1.032,201.438,1.004,132.209,0.737,0.701,0.417,0.073,0.072,766.0,https://www.vlr.gg/player/7807/valdyn?timespan=90d,0.979,0.913
Nakya,Alter Ego,1.035,216.855,1.067,144.014,0.719,0.767,0.287,0.098,0.116,766.0,https://www.vlr.gg/player/16852/nakya?timespan=90d,0.973,0.89
Cud,Alter Ego,1.071,188.646,1.148,127.645,0.736,0.712,0.193,0.078,0.062,725.0,https://www.vlr.gg/player/2346/cud?timespan=90d,0.978,0.913
ray4c,Alter Ego,0.897,212.806,0.906,134.687,0.69,0.699,0.288,0.167,0.188,763.0,https://www.vlr.gg/player/11666/ray4c?timespan=90d,0.982,0.926
gotten,Alter Ego,1.088,205.429,1.06,132.233,0.748,0.722,0.453,0.078,0.063,766.0,https://www.vlr.gg/player/23710/gotten?timespan=90d,0.98,0.918
Asteriskk,Alter Ego,0.78,142.0,0.71,93.9,0.7,0.5,0.5,0.0,0.2,20.0,https://www.vlr.gg/player/1742/asteriskk?timespan=90d,0.85,0.85
nAvarro,Chivas Esports,0.976,182.109,0.951,117.789,0.77,0.626,0.321,0.048,0.069,385.0,https://www.vlr.gg/player/24013/navarro?timespan=90d,0.85,0.85
pompZ,Chivas Esports,1.144,241.482,1.118,160.59,0.723,0.852,0.31,0.104,0.078,330.0,https://www.vlr.gg/player/17669/pompz?timespan=90d,0.85,0.85
E13,Chivas Esports,0.903,176.413,0.865,121.599,0.701,0.603,0.313,0.06,0.077,306.0,https://www.vlr.gg/player/48551/e13?timespan=90d,0.85,0.85
Javiierh,Chivas Esports,0.948,212.77,0.985,136.588,0.703,0.75,0.245,0.123,0.13,330.0,https://www.vlr.gg/player/1328/javiierh?timespan=90d,0.85,0.85
Coldan,Team Coldan,0.72,116.3,0.54,78.6,0.69,0.35,0.6,0.03,0.06,78.0,https://www.vlr.gg/player/50041/coldan?timespan=90d,0.82,0.82
toffywoffy,Watermelon,0.789,143.949,0.639,102.758,0.716,0.461,0.397,0.05,0.067,78.0,https://www.vlr.gg/player/18086/toffywoffy?timespan=90d,0.82,0.82
kimmy,Team Coldan,1.051,227.815,1.088,143.281,0.749,0.802,0.344,0.156,0.145,255.0,https://www.vlr.gg/player/7530/kimmy?timespan=90d,0.966,0.871
Lukey,EXO Clan,1.072,253.061,1.178,159.699,0.716,0.873,0.183,0.206,0.158,378.0,https://www.vlr.gg/player/34002/lukey?timespan=90d,0.955,0.87
W1LL,EXO Clan,0.9,170.935,0.926,106.307,0.727,0.582,0.253,0.075,0.049,378.0,https://www.vlr.gg/player/24426/w1ll?timespan=90d,0.955,0.87
mezoky,EXO Clan,1.123,208.852,1.227,138.865,0.759,0.727,0.371,0.082,0.059,330.0,https://www.vlr.gg/player/9943/mezoky?timespan=90d,0.955,0.854
Esuki,Niflheimr,0.97,182.646,0.978,120.618,0.748,0.646,0.191,0.064,0.075,79.0,https://www.vlr.gg/player/49961/esuki?timespan=90d,0.82,0.82
LoNe1y,Niflheimr,0.777,154.968,0.836,100.62,0.632,0.569,0.241,0.051,0.14,79.0,https://www.vlr.gg/player/49962/lone1y?timespan=90d,0.82,0.82
tungyao,Niflheimr,1.163,216.089,1.229,145.153,0.747,0.772,0.317,0.063,0.075,79.0,https://www.vlr.gg/player/49963/tungyao?timespan=90d,0.82,0.82
Sushi0421,Niflheimr,0.999,199.114,1.09,125.261,0.682,0.709,0.201,0.089,0.026,79.0,https://www.vlr.gg/player/49964/sushi0421?timespan=90d,0.82,0.82
斗鱼丶阿肆,Niflheimr,1.021,232.347,1.044,155.946,0.659,0.797,0.155,0.204,0.217,79.0,https://www.vlr.gg/player/49965/?timespan=90d,0.82,0.82
