Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
Chard,FINIX ALPHA,0.627,126.716,0.594,83.327,0.642,0.447,0.342,0.031,0.075,67.0,https://www.vlr.gg/player/34071/chard?timespan=90d,0.85,0.85
bajan,Team Kira,0.47,130.0,0.3,95.8,0.5,0.27,0.27,0.09,0.14,22.0,https://www.vlr.gg/player/50040/bajan?timespan=90d,0.85,0.85
Symphony,FINIX ALPHA,1.453,283.739,1.56,176.715,0.717,1.027,0.12,0.153,0.093,67.0,https://www.vlr.gg/player/48769/symphony?timespan=90d,0.85,0.85
Juzo Suzuya,Veterans,1.034,213.728,1.056,141.324,0.709,0.74,0.233,0.07,0.098,432.0,https://www.vlr.gg/player/49524/juzo-suzuya?timespan=90d,0.85,0.85
Bumble,Veterans,1.145,233.592,1.167,156.635,0.722,0.809,0.281,0.084,0.079,432.0,https://www.vlr.gg/player/44146/bumble?timespan=90d,0.85,0.85
Brinicle,Veterans,0.909,188.444,0.861,120.87,0.717,0.624,0.387,0.089,0.095,373.0,https://www.vlr.gg/player/14205/brinicle?timespan=90d,0.85,0.85
Maybe,Veterans,0.982,229.788,1.04,150.534,0.667,0.81,0.177,0.192,0.172,398.0,https://www.vlr.gg/player/23028/maybe?timespan=90d,0.85,0.85
SinS,Veterans,0.965,180.82,0.953,118.739,0.728,0.648,0.414,0.061,0.085,432.0,https://www.vlr.gg/player/44148/sins?timespan=90d,0.85,0.85
neptuNo,Ramboot Club,1.039,208.463,1.064,137.514,0.693,0.725,0.291,0.077,0.087,241.0,https://www.vlr.gg/player/19588/neptuno?timespan=90d,0.85,0.85
Chadi,Ramboot Club,1.175,240.232,1.302,154.891,0.72,0.862,0.174,0.201,0.136,278.0,https://www.vlr.gg/player/6925/chadi?timespan=90d,0.85,0.85
Faska,Ramboot Club,0.786,175.403,0.862,113.908,0.637,0.638,0.151,0.099,0.074,278.0,https://www.vlr.gg/player/24359/faska?timespan=90d,0.85,0.85
kyrrz,Ramboot Club,0.968,168.687,0.914,109.194,0.753,0.606,0.402,0.069,0.048,278.0,https://www.vlr.gg/player/2835/kyrrz?timespan=90d,0.85,0.85
Rexs,Ramboot Club,1.05,211.302,1.008,143.291,0.738,0.719,0.36,0.104,0.107,278.0,https://www.vlr.gg/player/4851/rexs?timespan=90d,0.85,0.85
harambe,Ramboot Club,1.106,210.24,1.143,143.527,0.7,0.764,0.216,0.098,0.064,283.0,https://www.vlr.gg/player/24428/harambe?timespan=90d,0.85,0.85
YAYAX,Zerance,0.716,153.026,0.729,103.303,0.628,0.557,0.205,0.053,0.112,189.0,https://www.vlr.gg/player/16345/yayax?timespan=90d,0.85,0.85
thebigfiz,Zerance,1.008,180.973,0.972,127.119,0.687,0.663,0.204,0.062,0.055,189.0,https://www.vlr.gg/player/2098/thebigfiz?timespan=90d,0.85,0.85
Babax,Zerance,0.835,170.637,0.813,114.287,0.678,0.585,0.284,0.1,0.085,189.0,https://www.vlr.gg/player/3563/babax?timespan=90d,0.85,0.85
Ooriime,Zerance,0.777,160.031,0.752,105.742,0.655,0.549,0.316,0.052,0.106,189.0,https://www.vlr.gg/player/2620/ooriime?timespan=90d,0.85,0.85
lux9,Zerance,1.19,274.07,1.185,174.548,0.696,0.93,0.155,0.229,0.14,189.0,https://www.vlr.gg/player/14612/lux9?timespan=90d,0.85,0.85
florescent,Apeks,1.348,289.885,1.499,186.615,0.785,1.022,0.195,0.286,0.11,315.0,https://www.vlr.gg/player/17976/florescent?timespan=90d,0.85,0.85
hype,Apeks,0.832,172.637,0.79,116.955,0.64,0.598,0.158,0.106,0.116,111.0,https://www.vlr.gg/player/129/hype?timespan=90d,0.85,0.85
MOLSI,Apeks,0.845,148.973,0.69,100.892,0.793,0.496,0.463,0.016,0.073,111.0,https://www.vlr.gg/player/1281/molsi?timespan=90d,0.85,0.85
AvovA,Apeks,0.929,175.349,0.849,117.135,0.75,0.616,0.335,0.064,0.072,111.0,https://www.vlr.gg/player/1507/avova?timespan=90d,0.85,0.85
batujnax,Apeks,0.755,162.792,0.82,103.0,0.678,0.588,0.263,0.092,0.185,65.0,https://www.vlr.gg/player/18615/batujnax?timespan=90d,0.85,0.85
zeddy,KPI Gaming,0.815,172.067,0.753,114.028,0.693,0.576,0.271,0.069,0.111,280.0,https://www.vlr.gg/player/443/zeddy?timespan=90d,0.85,0.85
l0udly,KPI Gaming,0.751,148.488,0.702,97.345,0.596,0.536,0.203,0.077,0.102,280.0,https://www.vlr.gg/player/173/l0udly?timespan=90d,0.85,0.85
pyrolll,KPI Gaming,0.932,175.861,0.891,118.563,0.687,0.625,0.331,0.061,0.092,448.0,https://www.vlr.gg/player/8808/pyrolll?timespan=90d,0.85,0.85
7ssk7,KPI Gaming,0.87,201.426,0.875,130.211,0.658,0.7,0.097,0.18,0.164,280.0,https://www.vlr.gg/player/363/7ssk7?timespan=90d,0.85,0.85
basya,KPI Gaming,0.713,158.824,0.655,105.627,0.622,0.514,0.275,0.049,0.132,190.0,https://www.vlr.gg/player/2431/basya?timespan=90d,0.85,0.85
Chechuu,Melilla Titans,0.854,195.248,0.816,126.97,0.724,0.657,0.293,0.067,0.067,115.0,https://www.vlr.gg/player/2862/chechuu?timespan=90d,0.85,0.85
xKyjote,KPI Gaming,1.028,210.809,1.103,144.458,0.754,0.766,0.224,0.11,0.084,281.0,https://www.vlr.gg/player/11336/xkyjote?timespan=90d,0.85,0.85
Neiker,Team Galaga,1.025,201.131,1.021,132.694,0.696,0.711,0.29,0.113,0.081,403.0,https://www.vlr.gg/player/2996/neiker?timespan=90d,0.85,0.85
dip,SaD Esports,1.099,216.902,1.11,145.81,0.747,0.755,0.332,0.097,0.085,1000.0,https://www.vlr.gg/player/8397/dip?timespan=90d,0.85,0.85
toozy,SaD Esports,1.183,208.275,1.228,137.439,0.799,0.741,0.482,0.06,0.056,1638.0,https://www.vlr.gg/player/20959/toozy?timespan=90d,0.85,0.85
furbsa,SaD Esports,0.978,213.637,1.072,138.806,0.693,0.773,0.191,0.162,0.177,1198.0,https://www.vlr.gg/player/21886/furbsa?timespan=90d,0.85,0.85
ANGE1,Natus Vincere,0.678,147.125,0.644,99.543,0.631,0.468,0.299,0.079,0.088,128.0,https://www.vlr.gg/player/109/ange1?timespan=90d,0.85,0.85
Shao,Natus Vincere,1.074,188.398,1.147,120.734,0.725,0.701,0.298,0.087,0.054,128.0,https://www.vlr.gg/player/384/shao?timespan=90d,0.85,0.85
Ruxic,Natus Vincere,1.076,215.375,1.038,136.715,0.766,0.747,0.383,0.11,0.11,128.0,https://www.vlr.gg/player/18677/ruxic?timespan=90d,0.85,0.85
hiro,Natus Vincere,0.872,174.883,0.898,120.467,0.655,0.615,0.287,0.063,0.078,128.0,https://www.vlr.gg/player/29867/hiro?timespan=90d,0.85,0.85
koalanoob,Natus Vincere,0.879,200.555,0.939,133.788,0.632,0.719,0.175,0.166,0.174,128.0,https://www.vlr.gg/player/3722/koalanoob?timespan=90d,0.85,0.85
vita,Overtake,1.154,265.754,1.212,169.088,0.741,0.918,0.217,0.193,0.15,2235.0,https://www.vlr.gg/player/45696/vita?timespan=90d,0.85,0.85
Cfax,Overtake,1.132,209.558,1.238,135.544,0.766,0.751,0.301,0.093,0.067,2156.0,https://www.vlr.gg/player/18784/cfax?timespan=90d,0.85,0.85
Scottie,Overtake,1.104,206.299,1.116,132.344,0.765,0.727,0.469,0.088,0.077,2178.0,https://www.vlr.gg/player/31910/scottie?timespan=90d,0.85,0.85
Jackk,Overtake,1.198,216.606,1.216,144.297,0.755,0.779,0.353,0.064,0.058,1830.0,https://www.vlr.gg/player/44842/jackk?timespan=90d,0.85,0.85
Veer,Overtake,0.936,160.958,0.84,98.823,0.789,0.563,0.62,0.051,0.045,203.0,https://www.vlr.gg/player/3877/veer?timespan=90d,0.85,0.85
squirmor,Overtake,1.04,197.07,1.039,133.077,0.758,0.677,0.393,0.085,0.081,1800.0,https://www.vlr.gg/player/24950/squirmor?timespan=90d,0.85,0.85
furq,Fenda Dos Streamers,0.881,171.807,0.88,109.957,0.733,0.596,0.439,0.073,0.071,126.0,https://www.vlr.gg/player/2209/furq?timespan=90d,0.85,0.85
lula molusco,Fenda Dos Streamers,1.22,232.7,1.34,154.1,0.74,0.84,0.13,0.18,0.07,247.0,https://www.vlr.gg/player/6217/lula-molusco?timespan=90d,0.85,0.85
nuuh,Fenda Dos Streamers,0.735,155.195,0.78,102.128,0.619,0.583,0.273,0.053,0.097,247.0,https://www.vlr.gg/player/2208/nuuh?timespan=90d,0.85,0.85
Ask,Murash Gaming,1.053,203.886,1.042,135.988,0.731,0.686,0.309,0.084,0.054,607.0,https://www.vlr.gg/player/23971/ask?timespan=90d,0.85,0.85
kurozooted,REVE RISE MAX,0.998,184.542,0.979,123.686,0.737,0.655,0.369,0.047,0.06,545.0,https://www.vlr.gg/player/10658/kurozooted?timespan=90d,0.85,0.85
ScoPe,REVE RISE MAX,0.994,191.266,1.055,128.222,0.692,0.705,0.172,0.095,0.073,360.0,https://www.vlr.gg/player/47469/scope?timespan=90d,0.85,0.85
Ady,REVE RISE MAX,1.108,207.493,1.128,133.807,0.766,0.75,0.376,0.088,0.05,545.0,https://www.vlr.gg/player/47467/ady?timespan=90d,0.85,0.85
Munchkin,Gen.G,0.989,192.263,0.969,127.76,0.691,0.644,0.388,0.08,0.086,584.0,https://www.vlr.gg/player/2489/munchkin?timespan=90d,0.85,0.85
Foxy9,Gen.G,0.871,186.661,0.907,121.816,0.648,0.657,0.147,0.091,0.093,537.0,https://www.vlr.gg/player/11600/foxy9?timespan=90d,0.85,0.85
t3xture,Gen.G,1.0,218.171,1.07,135.785,0.674,0.785,0.153,0.181,0.227,584.0,https://www.vlr.gg/player/9196/t3xture?timespan=90d,0.85,0.85
yoman,Gen.G,0.986,167.881,0.891,115.635,0.699,0.574,0.289,0.04,0.067,584.0,https://www.vlr.gg/player/25081/yoman?timespan=90d,0.85,0.85
Karon,Gen.G,1.074,186.706,1.052,118.623,0.726,0.683,0.384,0.059,0.075,584.0,https://www.vlr.gg/player/34974/karon?timespan=90d,0.85,0.85
Kheops,Axolotl,1.225,235.068,1.353,166.989,0.769,0.884,0.285,0.042,0.069,87.0,https://www.vlr.gg/player/6069/kheops?timespan=90d,0.85,0.85
summoNN,Axolotl,0.926,167.897,0.917,112.866,0.688,0.589,0.324,0.045,0.077,87.0,https://www.vlr.gg/player/13234/summonn?timespan=90d,0.85,0.85
RickyVaila,Axolotl,0.961,207.363,1.045,135.186,0.678,0.74,0.132,0.168,0.106,169.0,https://www.vlr.gg/player/30508/rickyvaila?timespan=90d,0.85,0.85
nk4y,Axolotl,1.004,216.887,1.039,147.96,0.703,0.746,0.163,0.15,0.17,146.0,https://www.vlr.gg/player/9559/nk4y?timespan=90d,0.85,0.85
sword,Axolotl,0.988,216.552,1.109,144.129,0.723,0.771,0.199,0.083,0.082,87.0,https://www.vlr.gg/player/33501/sword?timespan=90d,0.85,0.85
nabil,Landor,1.071,222.045,1.076,145.358,0.742,0.755,0.33,0.114,0.068,799.0,https://www.vlr.gg/player/8434/nabil?timespan=90d,0.85,0.85
andrew,Resonate,1.136,254.883,1.221,172.916,0.736,0.912,0.199,0.153,0.141,342.0,https://www.vlr.gg/player/27937/andrew?timespan=90d,0.85,0.85
contii,Resonate,0.797,158.292,0.742,99.201,0.757,0.537,0.484,0.037,0.062,203.0,https://www.vlr.gg/player/1107/contii?timespan=90d,0.85,0.85
KHS,TAMU Maroon,1.172,247.588,1.209,167.719,0.76,0.838,0.323,0.13,0.079,842.0,https://www.vlr.gg/player/16029/khs?timespan=90d,0.85,0.85
Cain,SFU Pink,0.999,173.758,0.975,115.707,0.76,0.604,0.466,0.041,0.055,285.0,https://www.vlr.gg/player/8400/cain?timespan=90d,0.85,0.85
Tootsie,Erinite Esports,0.847,159.353,0.749,106.901,0.697,0.534,0.423,0.046,0.079,1968.0,https://www.vlr.gg/player/30733/tootsie?timespan=90d,0.85,0.85
papo,Erinite Esports,0.921,192.561,0.833,126.481,0.741,0.643,0.461,0.074,0.083,1648.0,https://www.vlr.gg/player/31719/papo?timespan=90d,0.85,0.85
rain,Erinite Esports,1.012,188.207,0.98,123.611,0.718,0.66,0.341,0.073,0.068,1211.0,https://www.vlr.gg/player/47367/rain?timespan=90d,0.85,0.85
2leaux,Erinite Esports,1.076,220.047,1.096,148.597,0.701,0.795,0.216,0.111,0.094,1838.0,https://www.vlr.gg/player/32050/2leaux?timespan=90d,0.85,0.85
ExpiredNuts,Erinite Esports,1.054,244.134,1.072,161.454,0.697,0.843,0.194,0.182,0.174,1764.0,https://www.vlr.gg/player/44831/expirednuts?timespan=90d,0.85,0.85
Mihlog,Team Flash,1.132,192.752,1.231,128.723,0.766,0.689,0.279,0.058,0.043,743.0,https://www.vlr.gg/player/36180/mihlog?timespan=90d,0.85,0.85
bucute,Team Flash,1.275,229.634,1.413,151.698,0.794,0.842,0.363,0.101,0.056,800.0,https://www.vlr.gg/player/48575/bucute?timespan=90d,0.85,0.85
K1LLERS,Team Flash,1.15,203.163,1.27,134.944,0.78,0.739,0.442,0.061,0.057,800.0,https://www.vlr.gg/player/8036/k1llers?timespan=90d,0.85,0.85
ting2k5,Team Flash,1.149,256.422,1.239,167.328,0.719,0.898,0.19,0.231,0.177,800.0,https://www.vlr.gg/player/14213/ting2k5?timespan=90d,0.85,0.85
alyaL,Team Flash,1.16,232.045,1.266,153.03,0.743,0.81,0.3,0.129,0.093,800.0,https://www.vlr.gg/player/8240/alyal?timespan=90d,0.85,0.85
d0rf,Team Flash,0.937,183.667,0.97,116.133,0.633,0.683,0.193,0.037,0.073,57.0,https://www.vlr.gg/player/1429/d0rf?timespan=90d,0.85,0.85
return,FAWZ Purple,0.891,180.812,0.842,123.562,0.679,0.636,0.268,0.086,0.084,410.0,https://www.vlr.gg/player/49147/return?timespan=90d,0.85,0.85
spyder,FAWZ Purple,0.736,159.259,0.689,103.238,0.651,0.55,0.327,0.068,0.104,486.0,https://www.vlr.gg/player/39670/spyder?timespan=90d,0.85,0.85
typo,FAWZ Purple,0.989,199.974,1.07,135.181,0.632,0.749,0.119,0.098,0.084,286.0,https://www.vlr.gg/player/20318/typo?timespan=90d,0.85,0.85
starstruck,FAWZ Purple,1.021,199.517,0.991,130.623,0.699,0.687,0.277,0.075,0.084,410.0,https://www.vlr.gg/player/45693/starstruck?timespan=90d,0.85,0.85
deseo,FAWZ Purple,1.099,237.997,1.136,158.069,0.672,0.871,0.196,0.157,0.175,410.0,https://www.vlr.gg/player/44113/deseo?timespan=90d,0.85,0.85
TxKu,The Krows,0.977,191.512,0.875,128.693,0.68,0.66,0.316,0.0,0.12,41.0,https://www.vlr.gg/player/50491/txku?timespan=90d,0.85,0.85
Rocket,The Krows,0.927,244.78,0.886,164.202,0.705,0.804,0.32,0.12,0.097,41.0,https://www.vlr.gg/player/43897/rocket?timespan=90d,0.85,0.85
Kyze,The Krows,0.754,177.341,0.731,111.976,0.585,0.634,0.391,0.05,0.098,41.0,https://www.vlr.gg/player/43899/kyze?timespan=90d,0.85,0.85
mabrik,The Krows,0.933,187.659,0.903,139.298,0.634,0.705,0.075,0.099,0.126,41.0,https://www.vlr.gg/player/50492/mabrik?timespan=90d,0.85,0.85
fleks,The Krows,0.748,180.049,0.672,114.439,0.658,0.586,0.223,0.126,0.169,41.0,https://www.vlr.gg/player/50490/fleks?timespan=90d,0.85,0.85
Iceyyy,Xipto Esports,1.152,240.908,1.219,151.666,0.747,0.858,0.351,0.084,0.117,120.0,https://www.vlr.gg/player/46046/iceyyy?timespan=90d,0.85,0.85
ALMO,Pixel Lumina,0.967,190.933,1.012,133.549,0.69,0.686,0.238,0.082,0.067,306.0,https://www.vlr.gg/player/10378/almo?timespan=90d,0.85,0.85
maniek,Pixel Lumina,0.943,218.282,0.944,138.883,0.697,0.726,0.288,0.134,0.152,306.0,https://www.vlr.gg/player/2701/maniek?timespan=90d,0.85,0.85
bzt,Pixel Lumina,0.946,167.546,0.963,113.813,0.708,0.605,0.261,0.059,0.034,306.0,https://www.vlr.gg/player/164/bzt?timespan=90d,0.85,0.85
szimpli,Pixel Lumina,1.129,226.344,1.23,156.752,0.72,0.833,0.171,0.184,0.151,306.0,https://www.vlr.gg/player/2525/szimpli?timespan=90d,0.85,0.85
Stix,Pixel Lumina,1.17,209.267,1.199,139.357,0.757,0.759,0.365,0.073,0.059,562.0,https://www.vlr.gg/player/4525/stix?timespan=90d,0.85,0.85
lamelly,Bitfix Gaming,1.083,185.351,1.057,118.027,0.778,0.654,0.508,0.07,0.066,525.0,https://www.vlr.gg/player/38840/lamelly?timespan=90d,0.85,0.85
Martux,Bitfix Gaming,1.013,215.2,1.075,135.541,0.728,0.749,0.331,0.133,0.133,525.0,https://www.vlr.gg/player/33292/martux?timespan=90d,0.85,0.85
Cintyx,Bitfix Gaming,0.983,196.11,0.984,129.923,0.704,0.685,0.257,0.099,0.081,525.0,https://www.vlr.gg/player/29634/cintyx?timespan=90d,0.85,0.85
qu1ckz,Bitfix Gaming,1.029,194.862,1.069,133.5,0.778,0.69,0.366,0.055,0.076,239.0,https://www.vlr.gg/player/50186/qu1ckz?timespan=90d,0.85,0.85
ara,Bitfix Gaming,1.217,251.628,1.34,160.998,0.757,0.894,0.242,0.198,0.116,525.0,https://www.vlr.gg/player/11332/ara?timespan=90d,0.85,0.85
zaj,YDZ Esports,1.027,235.077,1.04,157.545,0.706,0.81,0.243,0.147,0.135,2033.0,https://www.vlr.gg/player/41550/zaj?timespan=90d,0.85,0.85
sambae,YDZ Esports,0.982,167.059,0.969,110.895,0.746,0.602,0.315,0.048,0.059,2037.0,https://www.vlr.gg/player/29685/sambae?timespan=90d,0.85,0.85
hieu,YDZ Esports,1.014,239.41,1.09,156.078,0.696,0.836,0.213,0.185,0.158,1282.0,https://www.vlr.gg/player/42064/hieu?timespan=90d,0.85,0.85
exile,YDZ Esports,0.996,204.37,1.013,134.248,0.729,0.733,0.296,0.061,0.077,2316.0,https://www.vlr.gg/player/39240/exile?timespan=90d,0.85,0.85
Muddy,YDZ Esports,1.257,240.718,1.354,160.004,0.77,0.872,0.288,0.096,0.065,2249.0,https://www.vlr.gg/player/28892/muddy?timespan=90d,0.85,0.85
payne,CSP Val Blue,1.001,200.004,1.03,133.395,0.707,0.707,0.253,0.092,0.082,1203.0,https://www.vlr.gg/player/39239/payne?timespan=90d,0.85,0.85
Contair,YDZ Mafia,0.986,184.484,0.971,120.676,0.709,0.655,0.361,0.06,0.076,1094.0,https://www.vlr.gg/player/34570/contair?timespan=90d,0.85,0.85
iansn,YDZ Mafia,1.089,192.346,1.073,132.676,0.766,0.682,0.366,0.041,0.047,964.0,https://www.vlr.gg/player/34624/iansn?timespan=90d,0.85,0.85
mikey,YDZ Mafia,0.877,181.843,0.874,119.052,0.685,0.627,0.332,0.091,0.104,478.0,https://www.vlr.gg/player/39252/mikey?timespan=90d,0.85,0.85
Agr0,YDZ Mafia,0.996,215.257,1.027,138.997,0.729,0.748,0.316,0.117,0.118,1413.0,https://www.vlr.gg/player/3218/agr0?timespan=90d,0.85,0.85
Cowpie867,YDZ Mafia,1.066,226.912,1.098,149.694,0.705,0.784,0.228,0.146,0.14,613.0,https://www.vlr.gg/player/32170/cowpie867?timespan=90d,0.85,0.85
Haby,CSU,0.808,176.634,0.68,111.417,0.71,0.584,0.39,0.071,0.122,41.0,https://www.vlr.gg/player/49993/haby?timespan=90d,0.85,0.85
Noelowo,CSU,0.949,181.805,0.86,113.024,0.659,0.634,0.34,0.027,0.027,41.0,https://www.vlr.gg/player/49994/noelowo?timespan=90d,0.85,0.85
沒心情,CSU,0.936,240.0,0.843,158.373,0.732,0.755,0.515,0.075,0.146,41.0,https://www.vlr.gg/player/49995/?timespan=90d,0.85,0.85
Bulang,CSU,0.8,170.0,0.81,126.1,0.56,0.61,0.07,0.02,0.22,41.0,https://www.vlr.gg/player/42988/bulang?timespan=90d,0.85,0.85
rzk,CSU,0.74,173.0,0.66,120.8,0.68,0.56,0.2,0.17,0.12,41.0,https://www.vlr.gg/player/42989/rzk?timespan=90d,0.85,0.85
karam1l,DUPG Esports,1.173,237.013,1.228,153.894,0.685,0.879,0.181,0.13,0.105,328.0,https://www.vlr.gg/player/30286/karam1l?timespan=90d,0.85,0.85
HyBr1D,DUPG Esports,0.842,153.319,0.768,105.769,0.676,0.542,0.359,0.01,0.085,83.0,https://www.vlr.gg/player/17294/hybr1d?timespan=90d,0.85,0.85
AceStaRRRRR,DUPG Esports,0.901,182.53,0.812,124.891,0.712,0.61,0.336,0.072,0.078,328.0,https://www.vlr.gg/player/31355/acestarrrrr?timespan=90d,0.85,0.85
Envy2K,DUPG Esports,1.044,244.795,1.108,148.259,0.714,0.882,0.184,0.179,0.137,305.0,https://www.vlr.gg/player/46104/envy2k?timespan=90d,0.85,0.85
Disease,DUPG Esports,0.79,133.185,0.653,89.937,0.707,0.482,0.445,0.037,0.103,328.0,https://www.vlr.gg/player/43390/disease?timespan=90d,0.85,0.85
NOVAE,Rub n' Pug,0.964,195.757,0.946,136.406,0.64,0.722,0.129,0.091,0.135,218.0,https://www.vlr.gg/player/36676/novae?timespan=90d,0.85,0.85
gon,Nemesis,0.823,170.635,0.728,113.137,0.679,0.531,0.453,0.079,0.156,115.0,https://www.vlr.gg/player/43115/gon?timespan=90d,0.85,0.85
WisdomCats,Tiny Turtle Squad,0.847,170.139,0.741,114.893,0.662,0.537,0.366,0.044,0.052,115.0,https://www.vlr.gg/player/43169/wisdomcats?timespan=90d,0.85,0.85
Zeo,Tiny Turtle Squad,1.007,201.68,0.973,135.12,0.735,0.706,0.268,0.067,0.04,75.0,https://www.vlr.gg/player/49800/zeo?timespan=90d,0.85,0.85
siro,TOROSKLS,0.914,197.66,0.949,131.441,0.668,0.714,0.203,0.096,0.099,209.0,https://www.vlr.gg/player/41100/siro?timespan=90d,0.85,0.85
Haitam,TOROSKLS,1.144,203.754,1.095,143.837,0.757,0.753,0.337,0.096,0.045,323.0,https://www.vlr.gg/player/36052/haitam?timespan=90d,0.85,0.85
kakziN,TOROSKLS,0.894,182.096,0.821,127.08,0.717,0.595,0.38,0.119,0.046,82.0,https://www.vlr.gg/player/35707/kakzin?timespan=90d,0.85,0.85
HOPS,TOROSKLS,1.15,262.5,1.24,169.1,0.73,0.95,0.13,0.18,0.16,82.0,https://www.vlr.gg/player/35663/hops?timespan=90d,0.85,0.85
1kuzohh,TOROSKLS,1.143,257.68,1.145,164.718,0.757,0.875,0.316,0.184,0.158,369.0,https://www.vlr.gg/player/8730/1kuzohh?timespan=90d,0.85,0.85
妳知道雞米花的花語是什麼嗎,TWA,1.05,225.3,1.03,143.4,0.74,0.79,0.31,0.14,0.12,133.0,https://www.vlr.gg/player/43012/?timespan=90d,0.85,0.85
xzzcat,TWA,1.035,202.043,1.09,137.069,0.71,0.737,0.173,0.11,0.109,263.0,https://www.vlr.gg/player/49610/xzzcat?timespan=90d,0.85,0.85
OrcaZZ,TWA,1.034,183.936,0.975,125.554,0.651,0.663,0.248,0.042,0.067,133.0,https://www.vlr.gg/player/43011/orcazz?timespan=90d,0.85,0.85
Asuka,TWA,0.971,185.587,0.951,122.78,0.697,0.673,0.231,0.113,0.122,133.0,https://www.vlr.gg/player/49930/asuka?timespan=90d,0.85,0.85
CIC,TWA,0.962,169.06,0.864,118.853,0.797,0.602,0.452,0.06,0.083,133.0,https://www.vlr.gg/player/43008/cic?timespan=90d,0.85,0.85
zeRo,Evil Samurai,0.93,190.861,0.903,128.181,0.667,0.617,0.292,0.092,0.075,118.0,https://www.vlr.gg/player/49933/zero?timespan=90d,0.85,0.85
XiaoYu,Evil Samurai,1.247,265.348,1.351,170.281,0.762,0.943,0.314,0.162,0.093,248.0,https://www.vlr.gg/player/49609/xiaoyu?timespan=90d,0.85,0.85
KiNN,Evil Samurai,0.951,171.056,0.877,112.9,0.778,0.605,0.501,0.043,0.029,118.0,https://www.vlr.gg/player/49934/kinn?timespan=90d,0.85,0.85
1yee1wee1yee1wee,Evil Samurai,0.89,190.5,0.95,125.7,0.68,0.68,0.15,0.1,0.13,118.0,https://www.vlr.gg/player/49935/1yee1wee1yee1wee?timespan=90d,0.85,0.85
Beishang1019,Evil Samurai,1.017,216.229,1.129,138.961,0.706,0.804,0.148,0.114,0.108,118.0,https://www.vlr.gg/player/49936/beishang1019?timespan=90d,0.85,0.85
Inf,Rival Esports,1.18,244.348,1.805,166.921,0.833,0.91,0.214,0.15,0.093,66.0,https://www.vlr.gg/player/34031/inf?timespan=90d,0.85,0.85
twelve,Rival Esports,1.111,205.88,1.207,134.988,0.767,0.733,0.421,0.107,0.082,414.0,https://www.vlr.gg/player/36695/twelve?timespan=90d,0.85,0.85
Reverie,Rival Esports,1.302,235.067,1.512,156.302,0.838,0.822,0.459,0.063,0.026,129.0,https://www.vlr.gg/player/16942/reverie?timespan=90d,0.85,0.85
Impecunity,Rival Esports,1.051,202.486,1.281,130.76,0.789,0.728,0.213,0.107,0.029,129.0,https://www.vlr.gg/player/36704/impecunity?timespan=90d,0.85,0.85
synrgy,Xzile Esports,0.844,203.308,0.837,133.219,0.668,0.661,0.209,0.175,0.178,208.0,https://www.vlr.gg/player/41663/synrgy?timespan=90d,0.85,0.85
Jordan,Xzile Esports,0.919,183.177,0.944,121.115,0.704,0.645,0.248,0.078,0.104,142.0,https://www.vlr.gg/player/41664/jordan?timespan=90d,0.85,0.85
Neptune,Xzile Esports,0.848,216.67,0.848,140.968,0.546,0.716,0.169,0.19,0.227,53.0,https://www.vlr.gg/player/44063/neptune?timespan=90d,0.85,0.85
Tuna,Xzile Esports,0.931,187.882,0.917,126.147,0.737,0.643,0.405,0.048,0.063,208.0,https://www.vlr.gg/player/48620/tuna?timespan=90d,0.85,0.85
alexiiik,Zero Tenacity,1.104,251.505,1.225,154.652,0.696,0.904,0.116,0.223,0.17,410.0,https://www.vlr.gg/player/25906/alexiiik?timespan=90d,0.85,0.85
Prti,Zero Tenacity,0.875,167.667,0.83,119.263,0.643,0.575,0.188,0.059,0.069,242.0,https://www.vlr.gg/player/3839/prti?timespan=90d,0.85,0.85
Grmekista,Zero Tenacity,1.184,193.87,1.142,128.886,0.762,0.664,0.413,0.082,0.06,242.0,https://www.vlr.gg/player/8593/grmekista?timespan=90d,0.85,0.85
msh,Zero Tenacity,1.035,201.951,1.218,133.829,0.702,0.738,0.149,0.078,0.077,488.0,https://www.vlr.gg/player/37840/msh?timespan=90d,0.85,0.85
TajReX,Zero Tenacity,1.041,204.573,1.044,136.269,0.684,0.714,0.365,0.093,0.113,242.0,https://www.vlr.gg/player/4537/tajrex?timespan=90d,0.85,0.85
coconut,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/12365/coconut?timespan=90d,0.85,0.85
Viva,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/36415/viva?timespan=90d,0.85,0.85
Rarga,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/22047/rarga?timespan=90d,0.85,0.85
happywei,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/37927/happywei?timespan=90d,0.85,0.85
YOU,Xi Lai Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/4710/you?timespan=90d,0.85,0.85
