Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
Zeo,Tiny Turtle Squad,1.007,201.68,0.973,135.12,0.735,0.706,0.268,0.067,0.04,75.0,https://www.vlr.gg/player/49800/zeo?timespan=all,,
mitch,Cloud9,1.056,201.037,1.074,128.867,0.755,0.69,0.349,0.103,0.088,11657.0,https://www.vlr.gg/player/612/mitch?timespan=all,0.908,0.953
Xeppaa,Cloud9,1.065,215.127,1.066,138.232,0.758,0.744,0.394,0.08,0.083,6489.0,https://www.vlr.gg/player/7871/xeppaa?timespan=all,0.987,0.996
v1c,Cloud9,1.146,221.839,1.195,144.65,0.766,0.777,0.364,0.09,0.077,12032.0,https://www.vlr.gg/player/17433/v1c?timespan=all,0.895,0.963
neT,Cloud9,0.992,200.992,1.054,130.54,0.712,0.713,0.199,0.096,0.092,9394.0,https://www.vlr.gg/player/6582/net?timespan=all,0.0,0.0
OXY,Cloud9,1.13,256.814,1.199,162.252,0.713,0.907,0.173,0.192,0.151,7674.0,https://www.vlr.gg/player/18796/oxy?timespan=all,0.881,0.989
moose,Cloud9,1.155,209.778,1.222,138.022,0.758,0.743,0.269,0.087,0.071,12701.0,https://www.vlr.gg/player/7458/moose?timespan=all,0.903,0.979
Immi,Cloud9,0.499,107.656,0.448,65.162,0.607,0.331,0.356,0.143,0.172,64.0,https://www.vlr.gg/player/9815/immi?timespan=all,1.0,1.0
GUGLi,Cloud9,0.65,168.0,0.82,108.5,0.54,0.61,0.14,0.13,0.08,87.0,https://www.vlr.gg/player/6042/gugli?timespan=all,,
Nightmare,TUMT Orcinus,1.129,222.438,1.141,143.233,0.638,0.79,0.167,0.109,0.082,72.0,https://www.vlr.gg/player/49981/nightmare?timespan=all,0.0,0.0
Yii,TUMT Orcinus,0.622,131.486,0.598,93.967,0.668,0.473,0.279,0.057,0.083,72.0,https://www.vlr.gg/player/49917/yii?timespan=all,0.0,0.0
xiaoxia,TUMT Orcinus,0.881,191.25,0.927,131.614,0.558,0.697,0.071,0.097,0.182,72.0,https://www.vlr.gg/player/49982/xiaoxia?timespan=all,0.0,0.0
MiuMiuKK,TUMT Orcinus,1.139,224.444,1.136,153.488,0.682,0.764,0.223,0.055,0.041,72.0,https://www.vlr.gg/player/49983/miumiukk?timespan=all,0.0,0.0
Spectre,TUMT Orcinus,0.782,170.333,0.777,110.842,0.657,0.57,0.238,0.085,0.21,72.0,https://www.vlr.gg/player/49980/spectre?timespan=all,0.0,0.0
Nightmare,TUMT Orcinus,1.118,207.668,1.594,132.726,0.72,0.753,0.358,0.098,0.038,226.0,https://www.vlr.gg/player/42921/nightmare?timespan=all,0.0,0.0
Esuki,Niflheimr,0.97,182.646,0.978,120.618,0.748,0.646,0.191,0.064,0.075,79.0,https://www.vlr.gg/player/49961/esuki?timespan=all,0.0,0.0
LoNe1y,Niflheimr,0.777,154.968,0.836,100.62,0.632,0.569,0.241,0.051,0.14,79.0,https://www.vlr.gg/player/49962/lone1y?timespan=all,0.0,0.0
tungyao,Niflheimr,1.163,216.089,1.229,145.153,0.747,0.772,0.317,0.063,0.075,79.0,https://www.vlr.gg/player/49963/tungyao?timespan=all,0.0,0.0
Sushi0421,Niflheimr,0.999,199.114,1.09,125.261,0.682,0.709,0.201,0.089,0.026,79.0,https://www.vlr.gg/player/49964/sushi0421?timespan=all,0.0,0.0
斗鱼丶阿肆,Niflheimr,1.021,232.347,1.044,155.946,0.659,0.797,0.155,0.204,0.217,79.0,https://www.vlr.gg/player/49965/?timespan=all,0.0,0.0
ntk,Orquestra Do Maestro,1.049,215.832,1.076,140.171,0.717,0.718,0.366,0.095,0.089,9745.0,https://www.vlr.gg/player/1607/ntk?timespan=all,0.0,0.0
Kenkayyy,Orquestra Do Maestro,1.041,205.17,1.047,135.621,0.711,0.718,0.301,0.076,0.094,3221.0,https://www.vlr.gg/player/32718/kenkayyy?timespan=all,0.0,0.0
maestr0,Orquestra Do Maestro,1.072,228.544,1.101,148.446,0.715,0.796,0.282,0.126,0.114,2863.0,https://www.vlr.gg/player/32717/maestr0?timespan=all,0.0,0.0
forbanz,Orquestra Do Maestro,1.068,238.511,1.12,155.339,0.698,0.824,0.176,0.159,0.144,5017.0,https://www.vlr.gg/player/22964/forbanz?timespan=all,0.0,0.0
woddy,Cumberland Phoenix,1.078,196.643,1.092,130.818,0.731,0.707,0.295,0.062,0.066,6837.0,https://www.vlr.gg/player/3450/woddy?timespan=all,0.0,0.0
Makaveli,Orangutan,1.029,192.97,1.086,129.843,0.723,0.691,0.269,0.079,0.084,1212.0,https://www.vlr.gg/player/30693/makaveli?timespan=all,,
Venka,Orangutan,1.049,238.534,1.112,154.258,0.687,0.846,0.15,0.182,0.154,3434.0,https://www.vlr.gg/player/27336/venka?timespan=all,0.978,0.912
deecee,Orangutan,0.978,194.568,1.008,130.112,0.685,0.696,0.197,0.102,0.105,2899.0,https://www.vlr.gg/player/26376/deecee?timespan=all,0.978,0.912
Techno,Orangutan,1.038,196.798,1.026,129.235,0.729,0.692,0.348,0.082,0.079,4684.0,https://www.vlr.gg/player/27775/techno?timespan=all,0.989,0.956
hellff,Orangutan,1.058,198.143,1.093,128.409,0.725,0.712,0.308,0.077,0.07,13032.0,https://www.vlr.gg/player/3627/hellff?timespan=all,0.993,0.971
Hoax,Orangutan,1.034,196.002,1.016,128.377,0.737,0.684,0.345,0.07,0.067,6875.0,https://www.vlr.gg/player/3639/hoax?timespan=all,0.985,0.942
hacker,Orangutan,0.738,151.336,0.732,101.419,0.67,0.535,0.246,0.03,0.082,692.0,https://www.vlr.gg/player/22613/hacker?timespan=all,,
Setrod,GOOD BOY,0.768,189.429,0.944,119.298,0.569,0.644,0.16,0.162,0.252,56.0,https://www.vlr.gg/player/50025/setrod?timespan=all,0.0,0.0
Owen,GOOD BOY,1.111,193.977,1.213,124.975,0.804,0.714,0.396,0.058,0.069,88.0,https://www.vlr.gg/player/49951/owen?timespan=all,0.0,0.0
uuuuuuuuuuuuuuuu,GOOD BOY,1.418,202.594,2.324,123.834,0.906,0.752,0.157,0.032,0.0,32.0,https://www.vlr.gg/player/49952/uuuuuuuuuuuuuuuu?timespan=all,0.0,0.0
rAb1q,GOOD BOY,1.017,200.029,0.975,132.989,0.716,0.688,0.353,0.066,0.057,1884.0,https://www.vlr.gg/player/34183/rab1q?timespan=all,0.0,0.0
Nastiness,GOOD BOY,1.301,249.915,1.597,160.602,0.763,0.908,0.209,0.169,0.066,88.0,https://www.vlr.gg/player/49953/nastiness?timespan=all,0.0,0.0
Au1oek,GOOD BOY,0.79,160.485,0.774,107.362,0.673,0.575,0.325,0.064,0.093,840.0,https://www.vlr.gg/player/40502/au1oek?timespan=all,0.0,0.0
valyn,G2 Esports,1.068,211.931,1.092,133.755,0.758,0.743,0.331,0.096,0.081,12328.0,https://www.vlr.gg/player/3885/valyn?timespan=all,0.984,0.993
jawgemo,G2 Esports,1.049,228.942,1.069,146.32,0.718,0.786,0.266,0.134,0.134,9542.0,https://www.vlr.gg/player/3993/jawgemo?timespan=all,0.986,0.999
trent,G2 Esports,1.137,218.718,1.133,146.498,0.748,0.753,0.324,0.087,0.082,8184.0,https://www.vlr.gg/player/15500/trent?timespan=all,0.972,0.993
JonahP,G2 Esports,1.065,209.497,1.101,134.648,0.751,0.732,0.348,0.099,0.096,10996.0,https://www.vlr.gg/player/4581/jonahp?timespan=all,0.984,0.992
leaf,G2 Esports,1.104,242.192,1.14,154.378,0.714,0.829,0.247,0.178,0.161,8107.0,https://www.vlr.gg/player/7873/leaf?timespan=all,0.979,0.999
JoshRT,G2 Esports,0.946,194.266,0.918,122.101,0.748,0.669,0.313,0.081,0.084,2351.0,https://www.vlr.gg/player/52/joshrt?timespan=all,0.0,0.0
wAvE,Asterisk,0.997,196.46,0.992,126.302,0.721,0.701,0.299,0.096,0.11,841.0,https://www.vlr.gg/player/22054/wave?timespan=all,,
River,Asterisk,0.945,183.161,0.892,121.039,0.69,0.64,0.302,0.055,0.066,538.0,https://www.vlr.gg/player/43398/river?timespan=all,,
YasH,Asterisk,0.955,232.408,0.986,150.259,0.691,0.791,0.183,0.194,0.178,1029.0,https://www.vlr.gg/player/43389/yash?timespan=all,,
rinsat,Asterisk,0.979,228.059,0.942,151.774,0.679,0.796,0.31,0.104,0.115,291.0,https://www.vlr.gg/player/49570/rinsat?timespan=all,,
Icarus,Asterisk,1.014,194.682,1.043,133.528,0.695,0.695,0.177,0.078,0.076,1288.0,https://www.vlr.gg/player/27755/icarus?timespan=all,,
Estrella,Rex Regum Qeon,1.067,199.581,1.047,129.891,0.751,0.683,0.427,0.085,0.085,3187.0,https://www.vlr.gg/player/25025/estrella?timespan=all,0.992,0.975
Monyet,Rex Regum Qeon,1.1,234.77,1.134,150.843,0.724,0.813,0.263,0.158,0.144,5596.0,https://www.vlr.gg/player/8497/monyet?timespan=all,0.989,0.956
xffero,Rex Regum Qeon,1.063,211.583,1.099,136.088,0.739,0.743,0.309,0.088,0.081,7844.0,https://www.vlr.gg/player/4871/xffero?timespan=all,0.992,0.971
Jemkin,Rex Regum Qeon,1.214,252.273,1.298,163.542,0.742,0.899,0.178,0.172,0.13,3948.0,https://www.vlr.gg/player/24895/jemkin?timespan=all,0.989,0.957
Kushy,Rex Regum Qeon,1.13,228.945,1.146,148.909,0.746,0.803,0.306,0.103,0.081,6898.0,https://www.vlr.gg/player/4866/kushy?timespan=all,0.972,0.887
xdd,姊姊壞了我好愛,0.761,172.5,0.736,114.286,0.661,0.588,0.229,0.089,0.126,56.0,https://www.vlr.gg/player/49970/xdd?timespan=all,0.0,0.0
姊姊好壞我好愛,姊姊壞了我好愛,1.112,232.873,1.055,148.609,0.705,0.814,0.196,0.157,0.052,96.0,https://www.vlr.gg/player/49618/?timespan=all,0.0,0.0
Teddy,姊姊壞了我好愛,0.912,198.125,0.994,133.838,0.66,0.73,0.286,0.054,0.109,56.0,https://www.vlr.gg/player/49971/teddy?timespan=all,0.0,0.0
命运不配做我的对手,姊姊壞了我好愛,0.653,134.643,0.621,82.637,0.573,0.463,0.447,0.018,0.089,56.0,https://www.vlr.gg/player/49972/?timespan=all,0.0,0.0
glacier,姊姊壞了我好愛,1.239,295.804,1.36,183.625,0.714,1.072,0.125,0.127,0.216,56.0,https://www.vlr.gg/player/49973/glacier?timespan=all,0.0,0.0
Ginilson,TotalePRO,1.013,207.91,1.022,135.656,0.712,0.727,0.31,0.103,0.113,5742.0,https://www.vlr.gg/player/6222/ginilson?timespan=all,0.0,0.0
bruninej,TotalePRO,1.096,215.042,1.141,138.257,0.732,0.766,0.302,0.116,0.099,2855.0,https://www.vlr.gg/player/16620/bruninej?timespan=all,0.0,0.0
Loweed,TotalePRO,1.078,206.905,1.075,135.688,0.734,0.728,0.337,0.098,0.083,2125.0,https://www.vlr.gg/player/8896/loweed?timespan=all,0.0,0.0
RND,TotalePRO,1.0,219.525,1.075,138.509,0.691,0.771,0.176,0.151,0.129,5981.0,https://www.vlr.gg/player/1999/rnd?timespan=all,0.0,0.0
duhT,TotalePRO,1.09,212.403,1.103,137.894,0.744,0.733,0.308,0.107,0.09,5973.0,https://www.vlr.gg/player/5342/duht?timespan=all,0.0,0.0
guuih,Stellae Gaming,1.062,194.169,1.096,130.832,0.73,0.686,0.223,0.072,0.065,6899.0,https://www.vlr.gg/player/6202/guuih?timespan=all,0.0,0.0
bezn1,Stellae Gaming,1.008,212.581,1.028,135.586,0.699,0.743,0.261,0.122,0.115,5685.0,https://www.vlr.gg/player/1567/bezn1?timespan=all,0.0,0.0
Siduzord,Stellae Gaming,1.093,200.561,1.079,133.278,0.731,0.695,0.344,0.071,0.068,5491.0,https://www.vlr.gg/player/3424/siduzord?timespan=all,0.0,0.0
phc,Stellae Gaming,1.112,218.341,1.141,143.083,0.743,0.771,0.304,0.125,0.097,3163.0,https://www.vlr.gg/player/36433/phc?timespan=all,0.0,0.0
phonics,Stellae Gaming,0.41,108.0,0.33,75.8,0.45,0.3,0.35,0.0,0.0,20.0,https://www.vlr.gg/player/2210/phonics?timespan=all,0.0,0.0
player,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/46749/player?timespan=all,1.0,1.0
bunt,All Gamers,1.034,187.615,1.008,119.304,0.757,0.668,0.384,0.043,0.052,3875.0,https://www.vlr.gg/player/25949/bunt?timespan=all,1.0,1.0
monk,All Gamers,0.951,191.394,0.946,121.981,0.702,0.664,0.333,0.077,0.08,5391.0,https://www.vlr.gg/player/14431/monk?timespan=all,1.0,1.0
deLb,All Gamers,1.062,231.219,1.125,149.149,0.727,0.808,0.18,0.152,0.122,5408.0,https://www.vlr.gg/player/10821/delb?timespan=all,0.992,0.967
Spitfires,All Gamers,0.917,213.236,0.96,140.7,0.677,0.74,0.186,0.18,0.177,2183.0,https://www.vlr.gg/player/4881/spitfires?timespan=all,0.999,0.993
K1ra,All Gamers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/46748/k1ra?timespan=all,1.0,1.0
X3B,All Gamers,1.072,185.878,0.896,140.799,0.77,0.632,0.299,0.072,0.05,674.0,https://www.vlr.gg/player/37019/x3b?timespan=all,1.0,1.0
XiYiJi,All Gamers,0.941,170.217,0.831,108.179,0.759,0.579,0.469,0.043,0.051,256.0,https://www.vlr.gg/player/37020/xiyiji?timespan=all,,
B3ar,Bilibili Gaming,1.007,169.815,0.928,116.119,0.738,0.611,0.418,0.043,0.064,3760.0,https://www.vlr.gg/player/25329/b3ar?timespan=all,1.0,1.0
whzy,Bilibili Gaming,1.222,270.919,1.257,173.517,0.728,0.948,0.189,0.226,0.156,7891.0,https://www.vlr.gg/player/4885/whzy?timespan=all,0.999,0.996
Levius,Bilibili Gaming,0.851,184.079,0.911,112.784,0.689,0.636,0.244,0.067,0.068,638.0,https://www.vlr.gg/player/40845/levius?timespan=all,1.0,1.0
rushia,Bilibili Gaming,0.827,154.24,0.851,86.839,0.731,0.564,0.423,0.051,0.083,497.0,https://www.vlr.gg/player/48878/rushia?timespan=all,1.0,1.0
nephh,Bilibili Gaming,1.087,213.217,1.078,137.141,0.754,0.733,0.426,0.103,0.082,4765.0,https://www.vlr.gg/player/10698/nephh?timespan=all,0.994,0.977
Knight,Bilibili Gaming,1.029,200.207,1.03,128.275,0.741,0.703,0.362,0.089,0.089,7296.0,https://www.vlr.gg/player/4774/knight?timespan=all,1.0,1.0
bail,Bilibili Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/980/bail?timespan=all,0.0,0.0
IceFeaTheR,你媽買菜必漲價,0.387,113.667,0.425,70.253,0.435,0.399,0.033,0.097,0.065,30.0,https://www.vlr.gg/player/49942/icefeather?timespan=all,0.0,0.0
吧噗的狗汪汪,你媽買菜必漲價,0.6,153.8,0.519,109.733,0.569,0.466,0.167,0.069,0.269,30.0,https://www.vlr.gg/player/49943/?timespan=all,0.0,0.0
天安門第一坦克手,你媽買菜必漲價,0.59,116.5,0.44,73.6,0.47,0.4,0.17,0.03,0.13,30.0,https://www.vlr.gg/player/49944/?timespan=all,0.0,0.0
我期待的不是雪而是有你的冬天,你媽買菜必漲價,0.477,143.267,0.5,85.393,0.403,0.468,0.065,0.101,0.102,30.0,https://www.vlr.gg/player/49945/?timespan=all,0.0,0.0
QUQUQUQUQ,你媽買菜必漲價,0.24,93.5,0.28,71.8,0.43,0.27,0.13,0.0,0.13,30.0,https://www.vlr.gg/player/49946/ququququq?timespan=all,0.0,0.0
swag,PR0NETS,0.985,193.135,0.981,127.303,0.721,0.665,0.305,0.081,0.081,5025.0,https://www.vlr.gg/player/15361/swag?timespan=all,0.0,0.0
GuhRVN,PR0NETS,1.067,194.563,1.07,125.9,0.742,0.689,0.343,0.069,0.07,7938.0,https://www.vlr.gg/player/1581/guhrvn?timespan=all,0.0,0.0
Leozin,PR0NETS,1.057,230.617,1.108,149.433,0.704,0.802,0.239,0.143,0.135,3955.0,https://www.vlr.gg/player/8881/leozin?timespan=all,0.0,0.0
jzz,PR0NETS,1.029,224.1,1.067,145.045,0.71,0.782,0.224,0.153,0.127,3997.0,https://www.vlr.gg/player/13093/jzz?timespan=all,0.0,0.0
Zanatsu,PR0NETS,1.115,245.734,1.155,158.671,0.716,0.836,0.236,0.192,0.157,6747.0,https://www.vlr.gg/player/3455/zanatsu?timespan=all,0.0,0.0
ryotzz,PR0NETS,0.99,186.219,0.914,121.513,0.727,0.626,0.366,0.066,0.092,4702.0,https://www.vlr.gg/player/8889/ryotzz?timespan=all,0.0,0.0
Minimise,JiJieHao,0.957,203.534,0.978,128.95,0.711,0.709,0.353,0.104,0.116,9484.0,https://www.vlr.gg/player/5228/minimise?timespan=all,0.995,0.981
Dragon,JiJieHao,1.13,237.186,1.199,153.468,0.716,0.83,0.223,0.156,0.122,7105.0,https://www.vlr.gg/player/6659/dragon?timespan=all,0.978,0.912
LEW,JiJieHao,1.178,245.581,1.249,159.241,0.724,0.871,0.173,0.166,0.115,6797.0,https://www.vlr.gg/player/1062/lew?timespan=all,0.978,0.912
IKANA,JiJieHao,1.145,206.285,1.198,136.622,0.755,0.74,0.374,0.067,0.06,3425.0,https://www.vlr.gg/player/26310/ikana?timespan=all,0.955,0.793
tixx,JiJieHao,1.123,217.825,1.143,143.421,0.753,0.768,0.374,0.102,0.075,4818.0,https://www.vlr.gg/player/12968/tixx?timespan=all,0.955,0.82
punda,JiJieHao,1.109,219.758,1.104,142.838,0.74,0.746,0.344,0.098,0.089,7108.0,https://www.vlr.gg/player/3294/punda?timespan=all,,
K4DAVRA,Gentle Mates,1.147,233.511,1.263,147.374,0.74,0.84,0.218,0.128,0.098,6991.0,https://www.vlr.gg/player/20871/k4davra?timespan=all,1.0,1.0
RobbieBk,Gentle Mates,1.113,199.686,1.127,133.387,0.754,0.706,0.341,0.071,0.061,4942.0,https://www.vlr.gg/player/5893/robbiebk?timespan=all,0.978,0.91
Minny,Gentle Mates,1.118,216.789,1.18,141.743,0.725,0.78,0.264,0.105,0.092,6748.0,https://www.vlr.gg/player/23169/minny?timespan=all,0.978,0.867
Zyppan,Gentle Mates,1.065,235.1,1.142,148.717,0.725,0.806,0.288,0.138,0.115,9094.0,https://www.vlr.gg/player/11/zyppan?timespan=all,0.989,1.0
Click,Gentle Mates,1.135,264.265,1.197,168.752,0.692,0.934,0.164,0.237,0.17,3596.0,https://www.vlr.gg/player/7866/click?timespan=all,0.65,1.0
goked,Gentle Mates,1.237,213.465,1.019,144.359,0.765,0.685,0.451,0.059,0.051,1616.0,https://www.vlr.gg/player/3055/goked?timespan=all,0.0,0.0
McJuankar,Gentle Mates,0.579,142.861,0.556,100.753,0.601,0.448,0.25,0.093,0.152,101.0,https://www.vlr.gg/player/2600/mcjuankar?timespan=all,1.0,1.0
Jway,RED Canids,1.003,210.002,1.026,143.996,0.712,0.759,0.174,0.1,0.126,318.0,https://www.vlr.gg/player/41851/jway?timespan=all,0.0,0.0
glym,RED Canids,1.046,221.347,1.109,139.407,0.715,0.774,0.225,0.132,0.123,5366.0,https://www.vlr.gg/player/2006/glym?timespan=all,0.0,0.0
Saalped,RED Canids,1.046,200.408,1.103,135.553,0.724,0.719,0.209,0.078,0.085,1674.0,https://www.vlr.gg/player/41445/saalped?timespan=all,0.0,0.0
Rarga,Xi Lai Gaming,1.035,248.008,1.17,153.998,0.667,0.871,0.172,0.184,0.151,2998.0,https://www.vlr.gg/player/22047/rarga?timespan=all,0.995,0.976
happywei,Xi Lai Gaming,0.945,224.756,1.134,133.661,0.661,0.787,0.189,0.121,0.092,1558.0,https://www.vlr.gg/player/37927/happywei?timespan=all,0.994,0.97
MarT1n,Xi Lai Gaming,1.093,198.683,1.032,140.488,0.71,0.697,0.194,0.089,0.086,2658.0,https://www.vlr.gg/player/36668/mart1n?timespan=all,0.999,0.994
coconut,Xi Lai Gaming,1.122,217.774,1.164,144.103,0.738,0.773,0.247,0.1,0.099,3705.0,https://www.vlr.gg/player/12365/coconut?timespan=all,1.0,1.0
YOU,Xi Lai Gaming,1.125,206.457,1.088,137.488,0.748,0.723,0.324,0.08,0.083,6466.0,https://www.vlr.gg/player/4710/you?timespan=all,1.0,1.0
ZiXuan,Xi Lai Gaming,1.019,200.215,1.005,125.274,0.716,0.698,0.375,0.075,0.093,1131.0,https://www.vlr.gg/player/4763/zixuan?timespan=all,1.0,1.0
hvoya,Xi Lai Gaming,1.057,201.793,1.045,133.448,0.705,0.713,0.245,0.091,0.085,7871.0,https://www.vlr.gg/player/1348/hvoya?timespan=all,0.0,0.0
Flashback,DRX,1.096,215.38,1.138,146.084,0.718,0.768,0.226,0.093,0.067,2405.0,https://www.vlr.gg/player/35013/flashback?timespan=all,0.978,0.994
MaKo,DRX,1.172,218.473,1.215,139.818,0.762,0.757,0.398,0.092,0.078,8097.0,https://www.vlr.gg/player/4462/mako?timespan=all,0.999,0.997
Athan,DRX,1.033,203.847,0.985,137.056,0.73,0.688,0.346,0.1,0.1,1015.0,https://www.vlr.gg/player/34982/athan?timespan=all,0.932,0.98
freeing,DRX,1.124,215.095,1.159,141.196,0.717,0.759,0.211,0.106,0.085,2542.0,https://www.vlr.gg/player/1916/freeing?timespan=all,0.987,0.955
HYUNMIN,DRX,1.149,252.769,1.221,164.774,0.738,0.878,0.203,0.169,0.141,1441.0,https://www.vlr.gg/player/28400/hyunmin?timespan=all,0.936,0.958
glow,DRX,0.982,200.316,1.132,126.375,0.739,0.707,0.248,0.079,0.076,2229.0,https://www.vlr.gg/player/770/glow?timespan=all,,
Ya0yU1,Daojiang Husky,0.95,166.5,0.86,117.7,0.63,0.6,0.08,0.08,0.1,40.0,https://www.vlr.gg/player/49966/ya0yu1?timespan=all,0.0,0.0
TouXi,Daojiang Husky,0.7,183.5,0.685,119.15,0.575,0.6,0.2,0.2,0.25,40.0,https://www.vlr.gg/player/49967/touxi?timespan=all,0.0,0.0
V1ncy,Daojiang Husky,0.73,157.0,0.65,114.5,0.68,0.5,0.28,0.0,0.05,40.0,https://www.vlr.gg/player/49968/v1ncy?timespan=all,0.0,0.0
XiaoXu,Daojiang Husky,0.725,174.5,0.735,107.65,0.625,0.55,0.375,0.15,0.125,40.0,https://www.vlr.gg/player/49916/xiaoxu?timespan=all,0.0,0.0
HenB1N,Daojiang Husky,0.985,184.0,0.9,124.4,0.75,0.675,0.325,0.05,0.0,40.0,https://www.vlr.gg/player/49969/henb1n?timespan=all,0.0,0.0
ALEKSANDAR,QoR,1.158,223.884,1.206,144.245,0.741,0.809,0.245,0.122,0.105,12428.0,https://www.vlr.gg/player/1120/aleksandar?timespan=all,0.935,0.93
nerve,QoR,1.083,203.395,1.072,132.524,0.743,0.714,0.387,0.069,0.075,19802.0,https://www.vlr.gg/player/754/nerve?timespan=all,0.932,0.93
snarly,QoR,1.013,203.027,1.034,131.393,0.727,0.714,0.307,0.123,0.114,11636.0,https://www.vlr.gg/player/21878/snarly?timespan=all,0.925,0.93
Boni,QoR,1.131,232.373,1.147,149.183,0.735,0.809,0.348,0.141,0.12,8610.0,https://www.vlr.gg/player/24553/boni?timespan=all,0.909,0.93
Logan,QoR,1.132,231.343,1.177,151.637,0.745,0.797,0.276,0.137,0.112,16658.0,https://www.vlr.gg/player/5093/logan?timespan=all,0.91,0.93
