Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m
sHOW,BITEKI,0.972,219.462,0.978,138.678,0.672,0.757,0.183,0.141,0.16,715.0,https://www.vlr.gg/player/36714/show?timespan=all,0.955,0.76
ahk,BITEKI,0.67,124.5,0.635,82.75,0.7,0.425,0.425,0.125,0.15,40.0,https://www.vlr.gg/player/49563/ahk?timespan=all,,
Munchkin,Gen.G,1.059,213.973,1.108,138.743,0.719,0.731,0.318,0.118,0.109,7738.0,https://www.vlr.gg/player/2489/munchkin?timespan=all,0.998,0.997
Foxy9,Gen.G,0.996,212.313,1.039,135.969,0.706,0.743,0.225,0.144,0.134,3957.0,https://www.vlr.gg/player/11600/foxy9?timespan=all,0.999,0.998
t3xture,Gen.G,1.125,245.01,1.218,154.345,0.712,0.868,0.171,0.18,0.143,6869.0,https://www.vlr.gg/player/9196/t3xture?timespan=all,1.0,1.0
yoman,Gen.G,1.107,198.76,1.09,133.204,0.736,0.7,0.341,0.092,0.084,5105.0,https://www.vlr.gg/player/25081/yoman?timespan=all,1.0,1.0
Karon,Gen.G,1.114,203.278,1.125,131.077,0.752,0.729,0.388,0.085,0.072,3526.0,https://www.vlr.gg/player/34974/karon?timespan=all,1.0,1.0
solo,Gen.G,0.97,190.311,0.961,120.082,0.699,0.646,0.304,0.087,0.104,2625.0,https://www.vlr.gg/player/4562/solo?timespan=all,0.0,0.0
peri,Gen.G,1.079,185.015,1.121,121.244,0.746,0.66,0.257,0.064,0.057,2278.0,https://www.vlr.gg/player/4560/peri?timespan=all,1.0,1.0
ValdyN,Alter Ego,1.035,205.363,1.026,133.687,0.734,0.725,0.343,0.092,0.089,4027.0,https://www.vlr.gg/player/7807/valdyn?timespan=all,0.981,0.924
Nakya,Alter Ego,1.059,243.678,1.118,155.643,0.702,0.851,0.207,0.186,0.163,4019.0,https://www.vlr.gg/player/16852/nakya?timespan=all,0.976,0.902
Cud,Alter Ego,1.051,210.386,1.144,135.942,0.726,0.76,0.2,0.099,0.086,4596.0,https://www.vlr.gg/player/2346/cud?timespan=all,0.98,0.922
ray4c,Alter Ego,0.977,232.205,0.993,144.835,0.714,0.77,0.255,0.161,0.174,4476.0,https://www.vlr.gg/player/11666/ray4c?timespan=all,0.985,0.939
gotten,Alter Ego,1.063,197.87,1.044,128.285,0.745,0.7,0.422,0.071,0.076,3640.0,https://www.vlr.gg/player/23710/gotten?timespan=all,0.983,0.932
Whyphy,Alter Ego,1.049,217.612,1.143,137.68,0.703,0.751,0.286,0.088,0.115,80.0,https://www.vlr.gg/player/9772/whyphy?timespan=all,,
Asteriskk,Alter Ego,1.002,187.081,1.032,115.588,0.734,0.668,0.332,0.075,0.072,5691.0,https://www.vlr.gg/player/1742/asteriskk?timespan=all,0.0,0.0
P0PPIN,RANKERS,1.041,217.355,1.101,139.507,0.719,0.764,0.267,0.131,0.139,1952.0,https://www.vlr.gg/player/21778/p0ppin?timespan=all,0.773,0.944
Eggsterr,RANKERS,1.116,219.458,1.208,139.037,0.766,0.783,0.337,0.119,0.109,891.0,https://www.vlr.gg/player/35302/eggsterr?timespan=all,0.898,0.93
nightz,RANKERS,1.087,241.061,1.15,154.526,0.717,0.852,0.243,0.171,0.151,5767.0,https://www.vlr.gg/player/41798/nightz?timespan=all,0.901,0.93
Inspire,RANKERS,1.018,192.694,1.036,125.045,0.722,0.669,0.234,0.081,0.096,3136.0,https://www.vlr.gg/player/53/inspire?timespan=all,0.97,0.973
canezera,RANKERS,1.105,259.308,1.17,166.739,0.723,0.897,0.247,0.185,0.154,6616.0,https://www.vlr.gg/player/36560/canezera?timespan=all,0.914,0.93
JoXJo,RIDDLE ORDER,0.979,187.994,0.948,122.077,0.73,0.636,0.426,0.078,0.082,5604.0,https://www.vlr.gg/player/4663/joxjo?timespan=all,0.975,0.913
Minty,RIDDLE ORDER,1.074,221.98,1.139,142.472,0.724,0.772,0.235,0.125,0.102,4803.0,https://www.vlr.gg/player/5476/minty?timespan=all,0.969,0.88
Caedye,RIDDLE ORDER,1.067,232.307,1.151,148.899,0.728,0.81,0.233,0.143,0.115,1445.0,https://www.vlr.gg/player/29841/caedye?timespan=all,0.968,0.888
Seoldam,RIDDLE ORDER,1.124,253.381,1.245,150.068,0.73,0.884,0.208,0.193,0.131,3174.0,https://www.vlr.gg/player/10584/seoldam?timespan=all,0.982,0.937
yatsuka,RIDDLE ORDER,1.052,193.533,1.116,129.444,0.725,0.697,0.249,0.08,0.072,1429.0,https://www.vlr.gg/player/29843/yatsuka?timespan=all,0.968,0.888
GANGAZI,CNEsports,1.036,211.338,1.019,139.728,0.711,0.734,0.242,0.109,0.095,1115.0,https://www.vlr.gg/player/4650/gangazi?timespan=all,0.978,0.89
OneStep,CNEsports,0.796,166.289,0.814,112.324,0.605,0.571,0.155,0.07,0.151,249.0,https://www.vlr.gg/player/4465/onestep?timespan=all,0.978,0.89
kobra,CNEsports,1.039,226.131,1.106,143.566,0.679,0.791,0.161,0.16,0.137,4165.0,https://www.vlr.gg/player/4563/kobra?timespan=all,0.958,0.848
JooHyung,CNEsports,0.971,213.336,0.941,136.341,0.695,0.728,0.372,0.113,0.162,946.0,https://www.vlr.gg/player/10654/joohyung?timespan=all,0.97,0.883
BENECIA,CNEsports,1.036,198.194,1.04,126.871,0.725,0.689,0.39,0.069,0.072,3890.0,https://www.vlr.gg/player/4475/benecia?timespan=all,0.996,0.978
Mihlog,Team Flash,1.116,203.497,1.167,134.746,0.741,0.728,0.3,0.069,0.064,1949.0,https://www.vlr.gg/player/36180/mihlog?timespan=all,0.955,0.78
bucute,Team Flash,1.26,232.258,1.395,153.34,0.794,0.85,0.331,0.095,0.062,1096.0,https://www.vlr.gg/player/48575/bucute?timespan=all,0.955,0.789
K1LLERS,Team Flash,1.135,233.481,1.176,149.969,0.75,0.818,0.291,0.134,0.105,7534.0,https://www.vlr.gg/player/8036/k1llers?timespan=all,0.964,0.805
ting2k5,Team Flash,1.066,224.881,1.128,146.506,0.714,0.802,0.208,0.158,0.133,4634.0,https://www.vlr.gg/player/14213/ting2k5?timespan=all,0.957,0.793
alyaL,Team Flash,1.081,225.598,1.128,147.354,0.721,0.783,0.262,0.114,0.104,6363.0,https://www.vlr.gg/player/8240/alyal?timespan=all,0.957,0.79
d0rf,Team Flash,1.06,201.0,1.091,129.506,0.738,0.715,0.304,0.074,0.078,5691.0,https://www.vlr.gg/player/1429/d0rf?timespan=all,0.96,0.8
wedid,Turtle Troop,1.104,208.637,1.092,136.589,0.75,0.732,0.315,0.094,0.086,13119.0,https://www.vlr.gg/player/1856/wedid?timespan=all,0.833,0.936
jowa,Turtle Troop,1.142,220.007,1.15,143.999,0.761,0.767,0.358,0.109,0.091,10691.0,https://www.vlr.gg/player/19292/jowa?timespan=all,0.892,0.93
bdog,Turtle Troop,1.097,223.182,1.205,142.418,0.729,0.806,0.227,0.138,0.107,11559.0,https://www.vlr.gg/player/844/bdog?timespan=all,0.956,0.935
Kaoticcc,Turtle Troop,1.103,244.425,1.175,156.883,0.722,0.86,0.193,0.183,0.144,12510.0,https://www.vlr.gg/player/4917/kaoticcc?timespan=all,0.825,0.936
LuoK1ng,Trace Esports,1.032,191.913,1.015,124.905,0.732,0.681,0.355,0.074,0.078,7099.0,https://www.vlr.gg/player/3045/luok1ng?timespan=all,1.0,1.0
Kai,Trace Esports,1.03,212.48,1.116,139.621,0.718,0.779,0.165,0.142,0.113,2942.0,https://www.vlr.gg/player/37494/kai?timespan=all,0.999,0.996
FengF,Trace Esports,1.048,222.412,1.085,146.474,0.717,0.766,0.223,0.114,0.108,6986.0,https://www.vlr.gg/player/4770/fengf?timespan=all,1.0,1.0
heybay,Trace Esports,0.929,202.533,1.021,121.467,0.695,0.711,0.263,0.121,0.108,6407.0,https://www.vlr.gg/player/4712/heybay?timespan=all,1.0,1.0
Biank,Trace Esports,0.933,196.181,0.955,123.443,0.709,0.672,0.329,0.075,0.095,5083.0,https://www.vlr.gg/player/3021/biank?timespan=all,0.999,0.996
cxyy,Trace Esports,1.061,212.464,1.031,142.124,0.714,0.729,0.303,0.096,0.101,3468.0,https://www.vlr.gg/player/5013/cxyy?timespan=all,0.0,0.0
destroyeR,Trace Esports,0.909,172.095,0.898,113.99,0.748,0.595,0.289,0.032,0.042,479.0,https://www.vlr.gg/player/15249/destroyer?timespan=all,0.0,0.0
Yiyee,Trace Esports,0.549,129.563,0.583,86.409,0.68,0.455,0.209,0.06,0.175,115.0,https://www.vlr.gg/player/38518/yiyee?timespan=all,1.0,1.0
JA,Disguised,1.128,237.698,1.206,152.78,0.717,0.847,0.21,0.166,0.133,8024.0,https://www.vlr.gg/player/13220/ja?timespan=all,0.0,0.0
Vera,Disguised,1.095,248.447,1.159,160.088,0.72,0.855,0.222,0.199,0.161,5937.0,https://www.vlr.gg/player/24653/vera?timespan=all,0.934,0.898
STYRON,Disguised,1.104,200.58,1.127,134.203,0.753,0.705,0.339,0.071,0.062,5764.0,https://www.vlr.gg/player/11704/styron?timespan=all,0.934,0.893
crazyguy,Disguised,1.132,223.097,1.167,146.859,0.746,0.758,0.332,0.104,0.099,6201.0,https://www.vlr.gg/player/1430/crazyguy?timespan=all,0.965,0.942
wayne,Disguised,1.144,221.563,1.181,141.685,0.754,0.779,0.366,0.102,0.082,3464.0,https://www.vlr.gg/player/24628/wayne?timespan=all,0.868,0.861
MiLuan,SAIO,1.063,201.97,1.035,137.215,0.725,0.702,0.349,0.073,0.063,1942.0,https://www.vlr.gg/player/11842/miluan?timespan=all,0.0,0.0
moon,SAIO,0.944,176.087,0.931,116.059,0.707,0.632,0.266,0.061,0.069,2449.0,https://www.vlr.gg/player/17214/moon?timespan=all,0.0,0.0
Ankara,S2 Esports,0.969,200.974,0.947,127.543,0.702,0.692,0.354,0.128,0.118,2214.0,https://www.vlr.gg/player/12940/ankara?timespan=all,0.0,0.0
zhen,S2 Esports,1.032,238.069,1.093,154.15,0.689,0.836,0.159,0.216,0.182,1862.0,https://www.vlr.gg/player/17225/zhen?timespan=all,0.0,0.0
Murphy,S2 Esports,1.185,253.763,1.258,165.996,0.744,0.91,0.221,0.107,0.07,384.0,https://www.vlr.gg/player/49974/murphy?timespan=all,0.0,0.0
Juzo Suzuya,Veterans,1.034,213.728,1.056,141.324,0.709,0.74,0.233,0.07,0.098,432.0,https://www.vlr.gg/player/49524/juzo-suzuya?timespan=all,,
Bumble,Veterans,1.11,237.343,1.092,158.123,0.715,0.803,0.235,0.117,0.114,1170.0,https://www.vlr.gg/player/44146/bumble?timespan=all,,
Brinicle,Veterans,0.87,181.74,0.812,118.12,0.676,0.617,0.364,0.083,0.102,1434.0,https://www.vlr.gg/player/14205/brinicle?timespan=all,,
Maybe,Veterans,0.911,216.997,0.954,141.578,0.649,0.759,0.146,0.167,0.161,1231.0,https://www.vlr.gg/player/23028/maybe?timespan=all,,
SinS,Veterans,0.919,182.626,0.88,119.82,0.666,0.652,0.301,0.067,0.082,1029.0,https://www.vlr.gg/player/44148/sins?timespan=all,,
Flex1n,Dragon Ranger Gaming,1.064,196.118,1.043,125.997,0.744,0.689,0.415,0.085,0.072,3911.0,https://www.vlr.gg/player/4705/flex1n?timespan=all,1.0,1.0
vo0kashu,Dragon Ranger Gaming,1.192,237.338,1.273,151.251,0.757,0.84,0.24,0.114,0.088,8841.0,https://www.vlr.gg/player/3741/vo0kashu?timespan=all,0.99,0.967
Cangshu,Dragon Ranger Gaming,0.848,173.8,0.734,120.971,0.685,0.577,0.429,0.1,0.092,310.0,https://www.vlr.gg/player/46527/cangshu?timespan=all,0.978,0.865
Nicc,Dragon Ranger Gaming,1.045,183.277,0.944,122.834,0.758,0.649,0.385,0.062,0.071,3557.0,https://www.vlr.gg/player/11524/nicc?timespan=all,0.998,0.987
TvirusLuke,Dragon Ranger Gaming,0.901,220.55,0.946,140.673,0.675,0.758,0.184,0.207,0.204,4365.0,https://www.vlr.gg/player/7841/tvirusluke?timespan=all,0.996,0.975
SpiritZ1,Dragon Ranger Gaming,1.112,255.394,1.155,168.269,0.714,0.9,0.21,0.197,0.154,941.0,https://www.vlr.gg/player/31753/spiritz1?timespan=all,0.987,0.923
Shion7,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/41774/shion7?timespan=all,1.0,1.0
Dingwei,Dragon Ranger Gaming,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/42513/dingwei?timespan=all,1.0,1.0
stax,T1,1.028,195.873,1.128,125.784,0.745,0.706,0.389,0.059,0.061,8746.0,https://www.vlr.gg/player/485/stax?timespan=all,0.999,0.998
Meteor,T1,1.08,234.588,1.17,150.83,0.71,0.827,0.178,0.162,0.127,6337.0,https://www.vlr.gg/player/13039/meteor?timespan=all,0.999,0.998
Sylvan,T1,1.08,205.699,1.088,130.133,0.754,0.729,0.325,0.079,0.069,4952.0,https://www.vlr.gg/player/4056/sylvan?timespan=all,0.999,0.995
BuZz,T1,1.095,239.651,1.224,149.633,0.723,0.837,0.198,0.17,0.138,8807.0,https://www.vlr.gg/player/804/buzz?timespan=all,0.999,0.998
iZu,T1,1.111,228.312,1.171,146.382,0.739,0.804,0.252,0.147,0.12,2811.0,https://www.vlr.gg/player/29833/izu?timespan=all,0.996,0.987
carpe,T1,0.874,172.607,0.843,111.209,0.724,0.602,0.37,0.066,0.083,2387.0,https://www.vlr.gg/player/31207/carpe?timespan=all,0.999,0.998
oranges,Teddy Tactics,0.906,182.827,0.904,120.445,0.706,0.647,0.276,0.079,0.095,3683.0,https://www.vlr.gg/player/37920/oranges?timespan=all,0.334,0.996
venus,Teddy Tactics,1.006,212.254,1.027,138.932,0.681,0.752,0.191,0.157,0.139,3866.0,https://www.vlr.gg/player/28546/venus?timespan=all,0.3,1.0
aria,Teddy Tactics,0.984,200.336,0.962,127.902,0.709,0.693,0.373,0.111,0.117,3834.0,https://www.vlr.gg/player/43380/aria?timespan=all,0.336,0.996
Raven,Teddy Tactics,1.183,222.046,1.226,147.607,0.754,0.8,0.339,0.078,0.064,3902.0,https://www.vlr.gg/player/38728/raven?timespan=all,0.3,1.0
calsushi,Teddy Tactics,1.11,203.829,1.089,135.822,0.75,0.727,0.355,0.06,0.045,3912.0,https://www.vlr.gg/player/28530/calsushi?timespan=all,0.332,0.996
H1ber,HGE Esport,1.086,244.211,1.112,156.235,0.717,0.821,0.258,0.168,0.148,8362.0,https://www.vlr.gg/player/1524/h1ber?timespan=all,0.0,0.0
Famsii,HGE Esport,1.103,244.606,1.138,157.43,0.714,0.846,0.202,0.179,0.145,4129.0,https://www.vlr.gg/player/16209/famsii?timespan=all,0.0,0.0
Serial,HGE Esport,1.126,234.885,1.184,154.786,0.725,0.846,0.248,0.122,0.113,2943.0,https://www.vlr.gg/player/18162/serial?timespan=all,0.0,0.0
Sacake,HGE Esport,1.035,205.39,0.993,137.21,0.731,0.678,0.379,0.076,0.074,6951.0,https://www.vlr.gg/player/8805/sacake?timespan=all,0.0,0.0
Michel,HGE Esport,0.981,235.933,1.026,151.115,0.648,0.824,0.16,0.196,0.199,2046.0,https://www.vlr.gg/player/29972/michel?timespan=all,0.0,0.0
Piotta,HGE Esport,0.756,169.627,0.799,110.055,0.673,0.593,0.269,0.074,0.109,241.0,https://www.vlr.gg/player/22535/piotta?timespan=all,0.0,0.0
Bromas,HGE Esport,1.018,203.525,1.033,132.503,0.736,0.707,0.374,0.061,0.072,4561.0,https://www.vlr.gg/player/2723/bromas?timespan=all,0.0,0.0
JwN,Team yanxinng,1.45,314.0,1.85,199.7,0.74,1.19,0.19,0.17,0.1,42.0,https://www.vlr.gg/player/43569/jwn?timespan=all,0.0,0.0
sheepy,Team yanxinng,0.87,153.5,0.86,113.4,0.59,0.61,0.17,0.1,0.15,41.0,https://www.vlr.gg/player/50038/sheepy?timespan=all,0.0,0.0
yanxinng,Team yanxinng,0.458,113.049,0.449,75.388,0.637,0.339,0.39,0.05,0.027,41.0,https://www.vlr.gg/player/50039/yanxinng?timespan=all,0.0,0.0
Xenoo,Team yanxinng,1.004,215.777,0.959,142.798,0.706,0.703,0.328,0.116,0.111,2175.0,https://www.vlr.gg/player/13196/xenoo?timespan=all,0.0,0.0
Ri0,True Rippers,0.925,173.694,0.867,116.529,0.697,0.59,0.321,0.056,0.067,8096.0,https://www.vlr.gg/player/3502/ri0?timespan=all,1.0,1.0
Marcai,True Rippers,0.979,223.812,0.999,146.345,0.694,0.783,0.177,0.182,0.179,806.0,https://www.vlr.gg/player/46121/marcai?timespan=all,,
BatmaN,True Rippers,0.891,193.028,0.941,125.525,0.68,0.69,0.233,0.091,0.138,642.0,https://www.vlr.gg/player/40057/batman?timespan=all,,
R0meo,True Rippers,0.918,174.062,0.902,113.596,0.741,0.619,0.247,0.127,0.088,392.0,https://www.vlr.gg/player/46048/r0meo?timespan=all,,
WAT,True Rippers,1.032,198.603,1.067,128.546,0.733,0.712,0.285,0.078,0.077,9181.0,https://www.vlr.gg/player/1770/wat?timespan=all,1.0,1.0
RvK,True Rippers,1.01,197.479,1.047,129.935,0.697,0.699,0.242,0.084,0.091,11398.0,https://www.vlr.gg/player/12323/rvk?timespan=all,0.997,1.0
vinizin,Agropesca Jacare,0.994,218.173,1.041,143.501,0.706,0.756,0.218,0.156,0.148,2153.0,https://www.vlr.gg/player/25629/vinizin?timespan=all,0.0,0.0
theia,FlyQuest RED,1.003,186.915,1.0,120.546,0.727,0.656,0.315,0.092,0.089,8853.0,https://www.vlr.gg/player/17/theia?timespan=all,0.3,1.0
evv,FlyQuest RED,1.07,212.616,1.123,137.739,0.746,0.758,0.319,0.093,0.084,7612.0,https://www.vlr.gg/player/33694/evv?timespan=all,0.3,1.0
sonder,FlyQuest RED,1.084,239.676,1.112,152.157,0.732,0.811,0.339,0.161,0.152,11963.0,https://www.vlr.gg/player/8849/sonder?timespan=all,0.3,1.0
StarBound,FlyQuest RED,1.267,245.525,1.429,159.65,0.763,0.873,0.204,0.119,0.074,7195.0,https://www.vlr.gg/player/8329/starbound?timespan=all,0.3,1.0
dodonut,FlyQuest RED,1.276,254.35,1.366,166.264,0.767,0.882,0.279,0.154,0.108,12039.0,https://www.vlr.gg/player/9185/dodonut?timespan=all,0.322,1.0
Xan,IGNITE,1.12,247.648,1.177,158.714,0.736,0.863,0.253,0.167,0.142,3775.0,https://www.vlr.gg/player/11737/xan?timespan=all,0.0,0.0
lenne,IGNITE,1.078,206.169,1.077,134.854,0.75,0.702,0.353,0.078,0.073,7109.0,https://www.vlr.gg/player/8137/lenne?timespan=all,0.0,0.0
Tempz,IGNITE,1.045,208.414,1.051,134.321,0.75,0.728,0.376,0.093,0.093,4493.0,https://www.vlr.gg/player/24654/tempz?timespan=all,0.0,0.0
hyk,IGNITE,0.944,197.27,0.987,130.898,0.707,0.714,0.218,0.12,0.123,1498.0,https://www.vlr.gg/player/9158/hyk?timespan=all,0.0,0.0
h3nsem,IGNITE,0.657,136.885,0.673,96.759,0.63,0.487,0.161,0.071,0.116,113.0,https://www.vlr.gg/player/20625/h3nsem?timespan=all,0.0,0.0
skz,Orquestra Do Maestro,1.086,204.905,1.102,134.139,0.755,0.731,0.371,0.075,0.079,4118.0,https://www.vlr.gg/player/36106/skz?timespan=all,0.0,0.0
ntk,Orquestra Do Maestro,1.049,215.832,1.076,140.171,0.717,0.718,0.366,0.095,0.089,9745.0,https://www.vlr.gg/player/1607/ntk?timespan=all,0.0,0.0
Kenkayyy,Orquestra Do Maestro,1.041,205.17,1.047,135.621,0.711,0.718,0.301,0.076,0.094,3221.0,https://www.vlr.gg/player/32718/kenkayyy?timespan=all,0.0,0.0
cidZzZ,Legacy,1.091,196.842,1.104,129.534,0.747,0.697,0.343,0.066,0.064,3849.0,https://www.vlr.gg/player/26214/cidzzz?timespan=all,0.0,0.0
forbanz,Orquestra Do Maestro,1.068,238.511,1.12,155.339,0.698,0.824,0.176,0.159,0.144,5017.0,https://www.vlr.gg/player/22964/forbanz?timespan=all,0.0,0.0
ki1wsy,Z11,1.124,225.301,1.277,149.107,0.697,0.815,0.19,0.114,0.066,221.0,https://www.vlr.gg/player/41701/ki1wsy?timespan=all,0.0,0.0
endoist,Z11,1.116,261.788,1.143,164.305,0.722,0.894,0.21,0.186,0.154,946.0,https://www.vlr.gg/player/41694/endoist?timespan=all,0.0,0.0
FonTuz,Z11,1.019,191.286,0.999,129.122,0.718,0.686,0.282,0.069,0.075,1703.0,https://www.vlr.gg/player/17303/fontuz?timespan=all,0.0,0.0
basbabe,Z11,1.007,185.3,0.973,119.863,0.735,0.654,0.407,0.077,0.074,1974.0,https://www.vlr.gg/player/31537/basbabe?timespan=all,0.0,0.0
harddora,Z11,1.035,203.628,1.041,136.668,0.706,0.722,0.241,0.086,0.085,1446.0,https://www.vlr.gg/player/20623/harddora?timespan=all,0.0,0.0
VADE,Z11,0.801,149.494,0.757,100.424,0.664,0.52,0.269,0.053,0.091,915.0,https://www.vlr.gg/player/31527/vade?timespan=all,0.0,0.0
srN,MIBR GC,1.316,301.976,1.429,191.537,0.747,1.033,0.206,0.284,0.189,3013.0,https://www.vlr.gg/player/31574/srn?timespan=all,0.3,1.0
sayuri,MIBR GC,1.098,199.678,1.088,128.088,0.776,0.69,0.466,0.068,0.07,7547.0,https://www.vlr.gg/player/11239/sayuri?timespan=all,0.3,1.0
Jelly,MIBR GC,1.188,240.437,1.227,154.708,0.752,0.847,0.333,0.13,0.1,6104.0,https://www.vlr.gg/player/21435/jelly?timespan=all,0.409,0.982
Mel,MIBR GC,1.077,191.345,1.125,126.586,0.75,0.68,0.348,0.065,0.065,6345.0,https://www.vlr.gg/player/19791/mel?timespan=all,0.3,1.0
jubs,MIBR GC,1.016,191.403,1.074,128.239,0.725,0.676,0.235,0.081,0.063,2794.0,https://www.vlr.gg/player/14685/jubs?timespan=all,0.3,1.0
jjsayeo,5 Budak Gemuk,0.821,181.466,0.828,121.185,0.696,0.629,0.303,0.12,0.129,188.0,https://www.vlr.gg/player/50153/jjsayeo?timespan=all,0.0,0.0
hidy,5 Budak Gemuk,1.137,190.747,1.165,129.937,0.74,0.692,0.315,0.073,0.041,188.0,https://www.vlr.gg/player/50154/hidy?timespan=all,0.0,0.0
jeed,5 Budak Gemuk,0.983,185.496,0.956,121.556,0.722,0.661,0.323,0.056,0.053,5048.0,https://www.vlr.gg/player/7369/jeed?timespan=all,0.0,0.0
kooniiee,5 Budak Gemuk,1.039,235.692,1.107,154.935,0.699,0.819,0.189,0.157,0.162,456.0,https://www.vlr.gg/player/24752/kooniiee?timespan=all,0.0,0.0
Chay,Delight,1.031,194.99,0.979,128.919,0.724,0.672,0.419,0.077,0.09,1405.0,https://www.vlr.gg/player/31845/chay?timespan=all,0.889,0.856
Luca,Delight,1.015,194.148,1.0,128.813,0.704,0.696,0.308,0.08,0.096,1221.0,https://www.vlr.gg/player/37393/luca?timespan=all,0.955,0.84
MeatPieN,Delight,1.052,204.173,1.025,130.698,0.716,0.716,0.402,0.088,0.088,1320.0,https://www.vlr.gg/player/34760/meatpien?timespan=all,0.0,0.0
g4ll,Delight,1.007,217.758,1.02,142.603,0.704,0.753,0.234,0.137,0.142,530.0,https://www.vlr.gg/player/45852/g4ll?timespan=all,0.955,0.84
R1va,Delight,0.96,196.141,0.973,130.904,0.711,0.689,0.239,0.117,0.111,792.0,https://www.vlr.gg/player/45853/r1va?timespan=all,0.955,0.84
flora,Delight,1.084,211.601,1.105,143.038,0.702,0.761,0.236,0.096,0.096,606.0,https://www.vlr.gg/player/47482/flora?timespan=all,0.955,0.84
Dhimoruto,Delight,0.868,156.511,0.804,101.642,0.694,0.555,0.298,0.048,0.058,1523.0,https://www.vlr.gg/player/2445/dhimoruto?timespan=all,0.993,0.973
Brofeld,CREST GAMING Zst,1.02,196.675,1.074,129.417,0.715,0.705,0.223,0.084,0.08,4505.0,https://www.vlr.gg/player/2400/brofeld?timespan=all,0.967,0.884
bazz,CREST GAMING Zst,1.073,214.889,1.067,138.287,0.745,0.749,0.374,0.097,0.104,4415.0,https://www.vlr.gg/player/6702/bazz?timespan=all,0.971,0.891
KEN,CREST GAMING Zst,1.09,231.542,1.108,156.716,0.726,0.771,0.28,0.171,0.132,1117.0,https://www.vlr.gg/player/45962/ken?timespan=all,0.978,0.92
Kapi,CREST GAMING Zst,0.989,189.244,1.004,126.52,0.731,0.677,0.282,0.068,0.071,1257.0,https://www.vlr.gg/player/40736/kapi?timespan=all,0.972,0.9
sakurai,CREST GAMING Zst,1.022,210.52,1.047,134.749,0.729,0.741,0.297,0.127,0.127,4229.0,https://www.vlr.gg/player/1009/sakurai?timespan=all,0.966,0.87
NeruFi,CREST GAMING Zst,0.968,185.695,0.942,122.128,0.735,0.625,0.324,0.062,0.064,1301.0,https://www.vlr.gg/player/1048/nerufi?timespan=all,0.955,0.84
Boo,Team Heretics,1.023,192.192,1.055,123.562,0.736,0.684,0.326,0.085,0.08,9516.0,https://www.vlr.gg/player/1144/boo?timespan=all,0.988,0.993
MiniBoo,Team Heretics,1.069,229.529,1.131,146.65,0.702,0.809,0.179,0.189,0.171,6503.0,https://www.vlr.gg/player/18350/miniboo?timespan=all,0.976,0.952
Wo0t,Team Heretics,1.11,225.274,1.147,146.202,0.739,0.785,0.321,0.138,0.114,5048.0,https://www.vlr.gg/player/21328/wo0t?timespan=all,0.979,0.986
RieNs,Team Heretics,1.031,204.37,1.044,133.857,0.733,0.717,0.316,0.098,0.088,7906.0,https://www.vlr.gg/player/10971/riens?timespan=all,0.981,0.981
benjyfishy,Team Heretics,1.06,209.813,1.125,139.574,0.712,0.76,0.186,0.116,0.103,5014.0,https://www.vlr.gg/player/29873/benjyfishy?timespan=all,0.97,0.992
weber,Team Heretics,0.815,152.276,0.879,104.526,0.699,0.555,0.398,0.037,0.05,677.0,https://www.vlr.gg/player/2038/weber?timespan=all,,
hoody,FOKUS,1.085,223.097,1.17,142.102,0.731,0.777,0.287,0.129,0.104,8438.0,https://www.vlr.gg/player/2690/hoody?timespan=all,0.0,0.0
YaBoiLewis,FOKUS,1.018,223.16,1.059,143.92,0.703,0.779,0.279,0.134,0.138,7510.0,https://www.vlr.gg/player/4244/yaboilewis?timespan=all,0.0,0.0
Mistic,FOKUS,1.065,195.404,1.108,126.146,0.751,0.704,0.33,0.072,0.065,8892.0,https://www.vlr.gg/player/1457/mistic?timespan=all,0.0,0.0
al0rante,FOKUS,1.111,242.321,1.218,155.091,0.703,0.863,0.185,0.13,0.114,7589.0,https://www.vlr.gg/player/5292/al0rante?timespan=all,0.0,0.0
xuss,FOKUS,1.091,237.892,1.168,150.631,0.708,0.844,0.152,0.186,0.147,10108.0,https://www.vlr.gg/player/2658/xuss?timespan=all,0.0,0.0
Unfair,FOKUS,1.017,216.986,1.021,145.462,0.677,0.75,0.204,0.1,0.097,1272.0,https://www.vlr.gg/player/23237/unfair?timespan=all,0.0,0.0
Kuba,FOKUS,1.075,200.457,1.083,132.507,0.756,0.692,0.368,0.063,0.061,3475.0,https://www.vlr.gg/player/2052/kuba?timespan=all,0.0,0.0
Twirly,Purr-fectionists,1.067,236.67,1.15,154.353,0.705,0.835,0.183,0.153,0.142,2671.0,https://www.vlr.gg/player/19938/twirly?timespan=all,0.0,0.0
CaspeR,Purr-fectionists,1.125,215.802,1.151,140.4,0.755,0.774,0.368,0.066,0.063,4526.0,https://www.vlr.gg/player/16642/casper?timespan=all,0.0,0.0
Sampphire,Cardboard Dinosaur,1.067,187.204,1.041,125.497,0.762,0.664,0.369,0.047,0.038,2396.0,https://www.vlr.gg/player/36904/sampphire?timespan=all,0.0,0.0
